Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
MRK,452658.74000000954,0.3177%,112.3,-1.11%,112.091,7329028.161626,1.01%,142930904.3,142478245.56
GIS,449829.6400000006,0.9109%,35.71,1.82%,35.4701,10248996.220271,-25.07%,49830563.71,49380734.07
HIG,448137.1800000034,1.9343%,132.67,-0.61%,132.6761,1877254.863554,33.30%,23615643.67,23167506.49
NOW,436096.54000000656,0.7164%,93.59,5.10%,93.9336,27960738.741423,20.95%,61309530.59,60873434.05
DYL AU,424972.0,0.3896%,0.0,0.00%,0.0,0.0,0.00%,109491218.0,109066246.0
ORCL,408905.5600000024,0.4094%,194.59,0.29%,195.8042,31803162.347873,14.87%,100288853.59,99879948.03
NFLX,388834.9800000191,0.1281%,88.25,-0.02%,88.5437,30627603.315781,-26.96%,304024318.25,303635483.27
TSLA,382365.0599999726,0.2313%,411.79,3.28%,409.402,64294224.963981,20.41%,165665810.79,165283445.73000002
ADT,380797.0,0.6364%,6.9,-1.15%,6.9181,20141870.090235,-49.66%,60218009.0,59837212.0
BKR,374607.8599999994,0.3722%,63.53,-4.71%,63.6162,12148283.625829,27.48%,101031968.53,100657360.67
OKE,368667.2700000033,0.6897%,85.87,0.32%,85.3749,5861462.776762,7.52%,53822902.870000005,53454235.6
T,348195.6899999976,0.0927%,25.26,-1.21%,25.2686,42986644.511429,25.18%,375805772.26,375457576.57
PCG,344193.99000000954,0.2131%,16.19,-0.06%,16.1455,26315508.941606,49.93%,161855891.19,161511697.2
EXC,334984.3900000006,0.3177%,44.41,-1.35%,44.4014,9412748.77241,-18.37%,105773084.41,105438100.02
PANW,333530.8500000015,0.5085%,196.53,7.00%,195.6723,10556602.403373,88.66%,65922391.53,65588860.68
MMM,332228.2100000009,1.0878%,143.75,-1.90%,144.5668,2764418.890594,-46.43%,30873593.75,30541365.54
CRH,331871.7199999988,1.0453%,112.63,-1.98%,113.2372,4504290.873449,-20.27%,32081706.63,31749834.91
IBM,330851.5700000003,0.5859%,231.31,2.47%,230.0881,5485545.069762,-28.51%,56798863.31,56468011.74
KOS,330342.0,0.8806%,2.89,0.00%,2.857,17186078.876335,-22.39%,37843814.0,37513472.0
2668,330000.0,100.0000%,0.0,0.00%,0.0,0.0,0.00%,330000.0,0.0
HD,325971.5900000036,0.6287%,322.64,-0.13%,323.5987,4411673.687295,-19.42%,52176029.64,51850058.05
PLS AU,322626.0,0.4586%,0.0,0.00%,0.0,0.0,0.00%,70667671.0,70345045.0
KDP,320569.95999999344,0.2884%,28.52,-0.14%,28.4461,9434530.316959,-20.13%,111493925.52,111173355.56
EW,318163.5600000024,0.9996%,82.76,-0.53%,83.2389,3332532.136424,-34.45%,32146653.76,31828490.2
WMB,315015.1900000125,0.3881%,72.95,-1.10%,72.7178,7202168.260122,-11.76%,81488713.95,81173698.75999999
PRU,309497.2800000012,0.8948%,99.44,-0.72%,99.6044,2133155.380294,-42.68%,34897084.44,34587587.16
UNIT,305711.0,1.0593%,11.12,-1.85%,11.222,1557956.501843,-0.89%,29165086.0,28859375.0
BK,305426.049999997,0.6828%,130.69,-2.21%,131.4161,3942758.208347,-2.51%,45037431.69,44732005.64
MS,298541.82000000775,0.2677%,190.17,-1.64%,190.8657,5761867.569324,-8.82%,111825582.17,111527040.35
RIVN,295645.0,2.2831%,14.18,-2.07%,14.2973,26127553.142194,5.42%,13244795.0,12949150.0
1686 HK,288000.0,1.9870%,0.0,0.00%,0.0,0.0,0.00%,14782000.0,14494000.0
LRCX,286792.34999999404,0.2271%,286.52,-3.58%,287.3124,9704518.206214,-34.38%,126574752.52,126287960.17
LLOY,281239.0,0.5925%,0.0,0.00%,0.0,0.0,0.00%,47750301.0,47469062.0
DNN,276654.0,0.4887%,3.74,-3.11%,3.8008,33592317.59379,9.57%,56891597.0,56614943.0
AMD,276433.07000002265,0.1909%,408.46,-3.07%,410.4536,44885481.088958,-48.83%,145109924.46,144833491.39
V,272110.4800000042,0.2903%,321.28,0.78%,321.6006,7186066.731514,-7.97%,94013986.28,93741875.8
PNR,270171.05000000075,2.0983%,78.96,-1.19%,79.7349,1899453.829873,-18.39%,13145786.96,12875615.91
9660,268080.0,0.2972%,0.0,0.00%,0.0,0.0,0.00%,90484595.0,90216515.0
ASN AU,265224.0,0.3591%,0.0,0.00%,0.0,0.0,0.00%,74119011.0,73853787.0
F,260071.00999999046,0.0962%,12.18,0.08%,12.1746,38986729.420387,-25.19%,270635383.18,270375312.17
KMB,259367.36999999732,0.8707%,99.56,0.37%,99.4725,4621245.461054,19.32%,30048937.56,29789570.19
NEE,254191.93000000715,0.1780%,93.32,-2.17%,93.6513,9681769.995983,16.38%,143020090.32,142765898.39
KHC,251259.57000000775,0.2632%,23.64,2.47%,23.4727,19910110.873008,-24.51%,95729761.64,95478502.07
ES,243260.51999999583,0.6575%,67.04,-2.16%,67.0497,3670909.335266,86.46%,37240312.04,36997051.52
HL,235346.0,0.2538%,18.07,-0.44%,18.8702,20351514.986217,-13.79%,92977763.0,92742417.0
KVUE,234420.03999999166,0.1739%,17.72,0.23%,17.7391,27034732.553028,13.00%,135066053.72,134831633.68
VLTO,234185.84999999963,1.3993%,88.73,2.13%,88.6854,2659180.756293,70.33%,16969862.73,16735676.88
WFFUT,233000.0,2.3873%,0.0,0.00%,0.0,0.0,0.00%,9992999.0,9759999.0
AXP,230697.79000000283,0.7606%,318.69,-1.00%,319.4304,3350456.195225,14.19%,30561568.69,30330870.9
ANET,227898.68999999762,0.3993%,141.75,-3.61%,142.5164,18255654.720293,-48.76%,57303066.75,57075168.06
ZTS,227211.08999999985,0.9361%,87.31,-21.50%,88.7897,29922904.989769,467.32%,24499978.31,24272767.22
CMG,226365.5299999863,0.2911%,33.27,1.62%,32.9613,17020180.522246,1.93%,77996448.27,77770082.74000001
UNH,225760.4600000009,0.4419%,369.74,0.67%,368.0901,5235407.961336,-21.81%,51317648.74,51091888.28
AMGN,223334.98000000417,0.4707%,329.09,-0.61%,328.9653,3296982.608057,14.69%,47675342.09,47452007.11
CCI,222730.83000000194,0.7573%,91.07,0.92%,90.8183,3134026.953577,23.59%,29633274.07,29410543.24
BMY,218094.65999999642,0.2170%,56.25,-0.60%,56.1294,10419792.423516,-0.19%,100714103.25,100496008.59
NKE,216847.5300000012,0.2914%,44.41,1.21%,44.3703,17177730.915445,-12.17%,74625164.41,74408316.88
AMAT,214772.01999999583,0.2779%,410.64,-4.19%,412.4864,7741791.673193,6.91%,77506214.64,77291442.62
PDN AU,213729.0,0.3919%,0.0,0.00%,0.0,0.0,0.00%,54748052.0,54534323.0
DIS,213681.59999999404,0.2542%,108.66,0.56%,109.0927,14309207.46051,-38.44%,84277859.66,84064178.06
CRBG,207718.0,0.9864%,27.45,-2.14%,27.7186,11608061.312298,-55.08%,21265912.0,21058194.0
NEM,205051.3900000006,0.3231%,113.49,-1.40%,115.6044,7961989.017142,12.09%,63665116.49,63460065.1
USAR,201569.0,1.2761%,26.38,-7.76%,26.8695,17947804.697426,3.12%,15997575.0,15796006.0
EXPD,195275.61999999918,1.9453%,151.86,0.41%,151.951,1095009.754046,-21.12%,10233583.86,10038308.24
DLR,193843.1000000015,0.8062%,194.78,-2.45%,195.2214,2483066.289103,52.73%,24237596.78,24043753.68
601958 C1,193500.0,0.5101%,0.0,0.00%,0.0,0.0,0.00%,38125815.0,37932315.0
ABAT,189439.0,1.4124%,3.09,-9.52%,3.1831,5282819.662274,1.75%,13602116.0,13412677.0
COO,185850.99000000022,1.5079%,61.11,-0.02%,61.161,2096270.200914,-37.11%,12510612.11,12324761.12
ABBV,185276.67999999225,0.2001%,202.71,-1.13%,202.9672,6681070.67602,-8.35%,92780425.71,92595149.03
NXT AU,182760.0,1.9667%,0.0,0.00%,0.0,0.0,0.00%,9475410.0,9292650.0
DML CN,179525.0,0.3068%,0.0,0.00%,0.0,0.0,0.00%,58687843.0,58508318.0
MO,179111.87000000477,0.1919%,69.04,-1.61%,69.2238,8693353.110853,-21.95%,93499852.04,93320740.17
TRV,178051.3500000015,0.9107%,298.94,-0.88%,299.4821,1205929.329003,7.63%,19728407.94,19550356.59
BA,176661.1000000015,0.3091%,231.03,0.48%,232.3746,8489752.48272,18.46%,57338828.03,57162166.93
MCD,176041.6000000015,0.4538%,283.7,-0.14%,285.131,6613751.359648,37.37%,38968658.7,38792617.1
AUR,169797.0,0.4839%,7.14,-1.79%,7.1857,48561697.171312,15.30%,35259870.0,35090073.0
AEE AU,169377.0,0.3461%,0.0,0.00%,0.0,0.0,0.00%,49106716.0,48937339.0
AMT,168625.6099999994,0.6818%,179.77,-0.22%,179.5982,2589507.981538,22.38%,24902330.77,24733705.16
MDLZ,168303.43999999762,0.1505%,61.31,-0.91%,61.3875,5462552.596924,-9.57%,111974447.31,111806143.87
BG,167095.69999999925,1.4225%,123.75,-1.82%,123.929,1897414.249672,36.46%,11913991.75,11746896.05
CAT,166532.76000000164,0.5495%,895.69,-3.37%,900.4494,2957310.630889,-1.77%,30471588.69,30305055.93
IE,166232.0,1.0172%,13.72,0.59%,13.8383,1620469.245188,17.63%,16508995.0,16342763.0
UAMY,165881.0,0.9452%,11.02,-12.61%,11.4858,14340118.60621,-16.95%,17715628.0,17549747.0
MU,165286.03999999166,0.1642%,646.63,-2.99%,653.1587,47527514.952753,-14.94%,100825104.63,100659818.59
ADBE,165269.33999999613,0.4346%,256.51,2.53%,256.7217,4479879.404414,0.62%,38195447.51,38030178.17
J,165088.13999999966,2.0743%,122.76,-3.05%,122.0274,1844941.380131,-51.94%,8123751.76,7958663.62
PGR,165031.95000000298,0.4913%,195.75,-0.53%,196.1154,3226019.204667,5.31%,33753816.75,33588784.8
EA,164407.06000000238,0.5823%,200.85,0.03%,200.8494,2215058.19095,-22.16%,28400828.85,28236421.79
FTNT,163637.01999999583,0.2536%,107.97,20.03%,108.8991,18110086.621912,124.95%,64694340.97,64530703.95
600392 C1,163200.0,0.5060%,0.0,0.00%,0.0,0.0,0.00%,32417181.0,32253981.0
VTRS,161657.43999999762,0.1930%,17.39,9.03%,16.9686,34754321.080302,54.44%,83909444.39,83747786.95
ADP,161652.8900000006,0.4756%,214.09,3.33%,213.5416,3462763.772877,54.75%,34153564.09,33991911.2
4704 JP,161150.0,16.7071%,0.0,0.00%,0.0,0.0,0.00%,1125712.0,964562.0
META,160754.93000000715,0.1318%,616.81,0.64%,618.7661,12307372.767222,-38.20%,122149217.81,121988462.88
SNAP,159084.0,1.0533%,5.98,-2.13%,5.9988,89579591.002767,18.75%,15262460.0,15103376.0
CDE,158686.0,0.2078%,18.12,-3.36%,18.8544,35883973.167507,44.76%,76507041.0,76348355.0
HON,157487.2100000009,0.3059%,216.07,-0.36%,215.9543,3573133.203687,-16.85%,51647648.07,51490160.86
XOM,156968.8900000155,0.0638%,146.58,-1.42%,146.0742,22509403.196732,9.66%,246141371.58,245984402.69
CMCSA,154934.80000001192,0.0532%,26.24,-0.76%,26.3385,34373784.900824,14.21%,291530562.24,291375627.44
ECL,153649.13000000082,1.1441%,256.55,-2.61%,258.2993,1860110.054122,9.98%,13583082.55,13429433.42
PM,152384.5799999982,0.2065%,171.11,0.34%,170.8496,4316247.547491,-5.33%,73940967.11,73788582.53
XYL,151776.05000000075,1.0414%,115.64,-2.49%,116.9021,2957171.40281,18.20%,14726632.64,14574856.59
APH,151676.15000000596,0.2117%,136.62,-1.34%,136.1502,9002706.582922,-14.54%,71801882.62,71650206.47
FCX,149943.7199999988,0.2008%,60.61,-0.46%,61.1703,18316123.648868,3.74%,74817728.61,74667784.89
BKNG,149275.9600000009,0.2570%,171.28,1.76%,171.7681,8120929.716692,-10.20%,58239038.28,58089762.32
CHD,148690.91999999806,0.8176%,93.88,-1.14%,94.0103,1518680.690425,-11.59%,18334473.88,18185782.96
WELL,148541.48000000417,0.3685%,212.95,-1.63%,212.2291,2732851.425604,17.35%,40458870.95,40310329.47
JCI,148383.1099999994,0.4494%,139.25,-2.72%,138.981,5939640.786985,-15.24%,33167568.25,33019185.14
CLX,147218.09999999963,1.3075%,92.11,2.33%,91.7899,3876888.764225,-21.80%,11406698.11,11259480.01
BBY,146906.84999999776,0.6266%,58.54,-0.26%,58.4869,3322803.555941,15.28%,23592617.54,23445710.69
BSX,146605.56999999285,0.1998%,56.57,1.02%,57.0475,25541289.598749,36.73%,73536345.57,73389740.0
VLY,145616.0,0.2303%,13.4,-1.90%,13.4962,4344383.205189,-28.42%,63383885.0,63238269.0
ADSK,143743.9600000009,0.7437%,251.04,3.27%,251.8902,2026633.574344,-2.25%,19471223.04,19327479.08
GEN,143312.62999999523,0.2928%,20.19,3.22%,20.0647,14260297.950506,51.13%,49094917.19,48951604.56
DAL,139390.76999999583,0.3804%,73.11,-0.31%,73.609,8301296.843515,-12.65%,36780588.11,36641197.34
PEP,139381.3300000131,0.1346%,156.29,0.21%,156.2837,4464045.085625,-15.72%,103676984.29,103537602.96
BTU,138815.0,0.6125%,24.07,-3.57%,24.2285,3466842.781113,-38.42%,22804001.0,22665186.0
SMCI,138464.9600000009,0.3558%,33.62,-3.00%,34.1183,61495297.79798,-51.70%,39055080.62,38916615.66
LLY,137925.91000000387,0.3500%,974.96,-1.22%,975.2174,3494856.183097,-10.87%,39546024.96,39408099.05
GS,136638.51999999955,0.4528%,925.87,-1.22%,928.8358,1715327.709028,-26.68%,30315896.87,30179258.35
CBRE,134950.5399999991,0.7279%,146.7,1.06%,146.7914,1828102.134407,4.23%,18674093.7,18539143.16
CVX,133152.34000000358,0.1099%,182.5,-1.44%,181.7621,12194041.220902,10.03%,121317092.87,121183940.53
STE,132900.23999999836,1.5296%,213.7,-0.35%,213.5426,557791.607762,-9.62%,8821734.7,8688834.46
600111 C1,132900.0,0.5036%,0.0,0.00%,0.0,0.0,0.00%,26522884.0,26389984.0
YCA LN,132899.0,0.4020%,0.0,0.00%,0.0,0.0,0.00%,33191080.0,33058181.0
WDC,132535.76000000164,0.4315%,463.91,-3.98%,462.2801,7162853.317041,-14.07%,30847199.91,30714664.15
BAC,131744.14999997616,0.0357%,52.75,-1.59%,53.0212,28682052.086555,4.14%,369633359.75,369501615.6
SLX AU,130799.0,0.4049%,0.0,0.00%,0.0,0.0,0.00%,32432934.0,32302135.0
SO,130489.92000001669,0.1465%,92.43,-1.15%,92.3811,6068099.660322,-4.25%,89218686.43,89088196.50999999
DHR,129510.73999999836,0.4579%,175.66,0.42%,175.0953,4481988.320436,-25.09%,28411210.66,28281699.92
MDT,129036.3600000143,0.1798%,77.96,0.46%,78.1376,10008263.957877,-12.80%,71904366.96000001,71775330.6
CVS,128575.5,0.1895%,87.36,0.58%,86.957,9388716.523553,-38.18%,67962127.36,67833551.86
RTX,126472.03999999166,0.1518%,176.78,0.02%,175.8705,5658926.266204,-7.22%,83429500.78,83303028.74000001
NDAQ,126444.80000000075,0.4793%,89.0,-0.22%,89.0076,2938976.98586,-25.64%,26507270.0,26380825.2
ABT,126410.71000000834,0.1366%,87.01,0.82%,87.2469,13272930.177989,6.56%,92678942.01,92552531.3
LOW,126131.50999999791,0.4840%,230.88,-1.07%,231.394,2175198.427257,-29.73%,26187445.88,26061314.37
CRGY,123164.0,0.3107%,12.44,-5.04%,12.4263,16675652.102067,108.19%,39766348.0,39643184.0
FLG,122959.0,0.3512%,14.29,-0.63%,14.3029,4121067.039111,-17.04%,35135894.0,35012935.0
A,122560.9600000009,0.7870%,118.65,0.82%,118.5926,2281358.095887,-16.57%,15695615.65,15573054.69
SHW,122549.58000000007,0.7308%,320.21,-1.06%,320.534,1828288.140795,-30.44%,16892488.21,16769938.63
SXC,121770.0,1.5291%,7.32,0.97%,7.2956,1880515.242342,-3.06%,8085275.0,7963505.0
FUU CN,121346.0,0.3068%,0.0,0.00%,0.0,0.0,0.00%,39676850.0,39555504.0
GEVO,119833.0,0.7307%,2.03,-0.98%,2.0063,4715213.843407,66.23%,16518965.0,16399132.0
NXE CN,119540.0,0.3070%,0.0,0.00%,0.0,0.0,0.00%,39063993.0,38944453.0
TXN,119387.80000001192,0.1401%,285.24,-1.45%,284.1157,7017919.187158,-31.07%,85340904.24000001,85221516.44
VG,116979.0,0.8098%,11.69,-2.58%,11.5056,18783022.238029,-0.43%,14562540.0,14445561.0
DECK,116416.80000000075,0.9464%,102.72,-1.15%,103.3011,1791317.127858,-16.26%,12417498.72,12301081.92
MNST,115431.76999999583,0.1646%,75.97,-1.59%,76.2518,6626134.955015,54.33%,70264009.97,70148578.2
LNG,114914.0,2.5238%,246.78,-5.60%,246.7632,5014903.946698,106.56%,4668075.0,4553161.0
SMR,114264.0,0.3532%,12.58,-6.95%,12.633,39193525.211994,-14.06%,32464307.0,32350043.0
INTU,113450.23000000045,0.4948%,406.78,4.69%,406.5987,2200436.938208,-2.58%,23040011.78,22926561.55
CARR,113027.3200000003,0.2951%,67.22,-1.00%,67.3366,7627351.113128,-0.48%,38412776.22,38299748.9
VICI,111571.1399999857,0.1371%,28.79,0.49%,28.7473,9162861.980015,55.73%,81493564.78999999,81381993.65
SYF,110625.85000000149,0.4048%,74.0,-1.53%,74.2618,2951779.639672,-22.08%,27440636.0,27330010.15
LAC,108768.0,0.5703%,5.66,-5.51%,5.804,13622578.721082,-22.46%,19181603.0,19072835.0
HBAN,108707.55000001192,0.0681%,16.19,-2.70%,16.2441,37697332.245448,150.87%,159709943.19,159601235.64
VNET,108600.0,1.9278%,8.96,-0.55%,8.8581,5129541.159325,-38.41%,5741858.0,5633258.0
DC,108592.0,1.3110%,5.83,2.82%,5.9258,1124412.780416,-15.93%,8391674.0,8283082.0
ACN,106813.61999999732,0.2780%,180.19,3.22%,179.254,6330372.323549,-7.27%,38532790.19,38425976.57
GE,105517.80000000447,0.1645%,302.63,-1.05%,304.2865,5477769.033046,-40.25%,64238588.63,64133070.83
BUKA,105213.0,0.5525%,0.0,0.00%,0.0,0.0,0.00%,19148753.0,19043540.0
SSW SJ,104189.0,0.3034%,0.0,0.00%,0.0,0.0,0.00%,34441171.0,34336982.0
MP,103826.0,0.6180%,69.13,-4.85%,70.2897,8668859.204961,0.82%,16904911.0,16801085.0
NXPI,103660.66999999806,0.3989%,290.22,-4.39%,291.4909,4957326.725442,10.44%,26089732.22,25986071.55
WDAY,103454.25,0.5411%,130.88,6.73%,130.7575,6015541.125198,28.54%,19223096.88,19119642.63
WY,102019.66000000387,0.2282%,23.7,-1.41%,23.829,5891688.696875,36.78%,44809115.7,44707096.04
STT,101798.54000000283,0.4984%,148.78,-1.63%,149.1535,2166531.599523,-8.11%,20526108.78,20424310.24
FAST,101621.65000000596,0.0944%,44.36,-0.78%,44.6098,7490899.546118,-31.79%,107755886.36,107654264.71
VOD,101182.0,0.3549%,15.69,-2.73%,15.7831,4758472.902713,9.57%,28614127.0,28512945.0
DUK,100794.33000000566,0.1615%,124.87,-0.53%,124.6812,3296394.476572,-44.57%,62503313.870000005,62402519.54
TGT,98833.68999999762,0.3280%,125.88,-3.31%,125.6609,7538992.2486,70.44%,30233278.88,30134445.19
VUL AU,98499.0,0.4849%,0.0,0.00%,0.0,0.0,0.00%,20413399.0,20314900.0
HYMC,98159.0,1.5387%,38.88,-2.21%,40.5219,3015524.840651,47.55%,6477362.0,6379203.0
GLW,97483.82999999821,0.2112%,182.4,0.46%,182.1684,20243072.55229,-38.62%,46253198.4,46155714.57
O,97032.77999998629,0.1328%,61.79,-3.47%,62.0526,13525038.839719,165.24%,73155009.78999999,73057977.01
SBUX,96892.81999999285,0.1228%,104.26,-2.05%,104.3757,9179250.751136,4.91%,78969673.25999999,78872780.44
AA,96739.0,0.3963%,62.64,-0.98%,63.3777,3682326.269633,-9.29%,24506398.0,24409659.0
CCC,96731.0,0.6283%,5.21,1.76%,5.26,11403485.964296,-3.33%,15492964.0,15396233.0
PPL,96546.8900000006,0.1605%,36.77,-0.30%,36.7146,7125698.671893,-24.80%,60240662.77,60144115.88
NTAP,96177.25999999978,0.6253%,113.0,1.13%,113.223,2029942.249865,-5.33%,15476859.0,15380681.74
PLD,95181.3900000006,0.1909%,142.29,-0.43%,142.8006,3902365.444346,17.47%,49944377.29,49849195.9
D,94984.96999999881,0.1599%,61.61,-0.05%,61.4872,3190756.011226,-37.92%,59482131.61,59387146.64
FNB,94572.0,0.2543%,17.92,-1.48%,17.9787,3450706.302973,-26.72%,37285375.0,37190803.0
WSM,94219.94999999925,1.0195%,183.42,-1.64%,183.183,819667.524648,-40.41%,9336144.42,9241924.47
ILU AU,93597.0,0.5093%,0.0,0.00%,0.0,0.0,0.00%,18470161.0,18376564.0
CDNS,93408.0,0.3449%,356.9,0.56%,358.0688,1870810.891092,-22.72%,27173641.9,27080233.9
CL,93185.20000000298,0.1859%,87.36,-0.91%,87.5587,5012868.98224,-13.10%,50229968.36,50136783.16
AES,93126.94999999553,0.1440%,14.29,-0.35%,14.2819,24319388.862251,70.45%,64768261.29,64675134.34
CNP,92802.91000000387,0.1821%,42.24,-0.21%,42.2465,4982436.51659,-29.70%,51055832.24,50963029.33
IRM,92799.75,0.4718%,126.81,-3.98%,127.5754,2182457.081107,30.10%,19760369.81,19667570.06
SAN,92594.0,0.3222%,12.18,-1.77%,12.2937,6624539.557181,-12.21%,28829322.0,28736728.0
BB,92350.0,0.5361%,6.1,1.84%,6.0138,27323907.883041,-0.73%,17317721.0,17225371.0
MKC,92223.41000000015,0.4666%,47.9,-1.22%,48.0351,4843560.723206,22.44%,19857564.9,19765341.49
ERIC,92049.0,2.8999%,11.76,-2.16%,11.8051,6652496.598686,-1.17%,3266218.0,3174169.0
PLUG,90961.0,0.1391%,3.13,-5.44%,3.1493,79475864.463197,33.25%,65464575.0,65373614.0
TRGP,90197.93999999762,0.5354%,252.44,1.18%,251.7511,1636937.527249,10.47%,16937447.439999998,16847249.5
1772 HK,90000.0,0.5376%,0.0,0.00%,0.0,0.0,0.00%,16831373.0,16741373.0
1357,90000.0,0.2737%,0.0,0.00%,0.0,0.0,0.00%,32967473.0,32877473.0
PR,88471.0,0.1594%,20.08,-5.33%,20.0331,26595731.055462,53.88%,55584521.0,55496050.0
ONB,88463.0,0.2468%,24.175,-1.61%,24.2714,1861357.432036,-49.73%,35925847.0,35837384.0
BR,88318.06000000052,1.0718%,152.89,0.04%,152.8356,1760619.735572,105.54%,8328523.890000001,8240205.83
IQV,88299.16999999993,0.9110%,178.64,1.23%,179.2397,1803269.223659,-1.86%,9780998.64,9692699.47
CHRW,88009.78000000119,1.0138%,171.37,1.65%,170.9337,1760656.36034,20.81%,8769108.370000001,8681098.59
TT,87765.63000000082,0.7098%,469.81,-3.76%,473.6868,1568178.556175,-14.25%,12451921.81,12364156.18
NXE,87549.0,0.4846%,12.38,-3.88%,12.4903,8514826.788663,14.96%,18152645.0,18065096.0
BKY SM,86817.0,0.2963%,0.0,0.00%,0.0,0.0,0.00%,29382578.0,29295761.0
