Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
BKY SM,125178.0,0.4260%,0.0,0.00%,0.0,0.0,0.00%,29507756.0,29382578.0
EL8 AU,116498.0,0.4411%,0.0,0.00%,0.0,0.0,0.00%,26527138.0,26410640.0
900926,114700.0,1.6476%,0.0,0.00%,0.0,0.0,0.00%,7076143.0,6961443.0
BOE AU,113646.0,0.4410%,0.0,0.00%,0.0,0.0,0.00%,25885393.0,25771747.0
1347,113000.0,1.6427%,0.0,0.00%,0.0,0.0,0.00%,6992038.0,6879038.0
GLO CN,112406.0,0.4411%,0.0,0.00%,0.0,0.0,0.00%,25596484.0,25484078.0
KDCREIT SP,111600.0,0.2924%,0.0,0.00%,0.0,0.0,0.00%,38284368.0,38172768.0
2655007D,111501.0,100.0000%,0.0,0.00%,0.0,0.0,0.00%,111501.0,0.0
200725,110800.0,1.6385%,0.0,0.00%,0.0,0.0,0.00%,6872899.0,6762099.0
EVGO,107663.0,0.9526%,1.97,3.68%,1.9687,4195996.232043,-6.56%,11410148.0,11302485.0
2382,105700.0,1.4128%,0.0,0.00%,0.0,0.0,0.00%,7587469.0,7481769.0
HYLN,102336.0,1.3346%,2.46,-0.40%,2.4572,1714482.348614,13.16%,7770074.0,7667738.0
URG,101928.0,0.2232%,1.74,-4.40%,1.7634,5439739.526102,-21.72%,45778692.0,45676764.0
MGA CN,96658.0,0.4410%,0.0,0.00%,0.0,0.0,0.00%,22013509.0,21916851.0
PLUG,95898.0,0.1465%,3.12,-0.32%,3.121,45815735.991224,-42.35%,65560473.0,65464575.0
RNW,94440.0,1.6109%,5.62,4.07%,5.5488,983172.082068,29.29%,5956885.0,5862445.0
1798,94000.0,1.3024%,0.0,0.00%,0.0,0.0,0.00%,7311536.0,7217536.0
688469,93780.0,1.6652%,0.0,0.00%,0.0,0.0,0.00%,5725641.0,5631861.0
OPAL,93480.0,2.7091%,2.27,-2.99%,2.3119,101178.538462,-27.83%,3544075.0,3450595.0
SASK CN,90644.0,0.4410%,0.0,0.00%,0.0,0.0,0.00%,20645600.0,20554956.0
788 HK,90000.0,0.2905%,0.0,0.00%,0.0,0.0,0.00%,31068250.0,30978250.0
BLDP,87673.0,0.8492%,4.13,-12.13%,4.2761,12144114.628686,26.62%,10411729.0,10324056.0
3396,85900.0,1.6459%,0.0,0.00%,0.0,0.0,0.00%,5305064.0,5219164.0
PEN AU,84816.0,0.4410%,0.0,0.00%,0.0,0.0,0.00%,19317939.0,19233123.0
GEVO,82738.0,0.5009%,1.83,-9.85%,1.7954,6127423.332541,29.95%,16601703.0,16518965.0
DORL,81480.0,2.8728%,0.0,0.00%,0.0,0.0,0.00%,2917702.0,2836222.0
002600,81400.0,1.6130%,0.0,0.00%,0.0,0.0,0.00%,5127912.0,5046512.0
ENPH,80807.0,0.4568%,36.45,2.76%,36.0901,3710949.612867,-21.45%,17770588.0,17689781.0
TME,78840.0,1.3704%,9.24,-0.32%,9.3245,6945643.917344,-44.19%,5831704.0,5752864.0
601360,77900.0,1.6278%,0.0,0.00%,0.0,0.0,0.00%,4863418.0,4785518.0
AEU AU,76012.0,0.5392%,0.0,0.00%,0.0,0.0,0.00%,14174408.0,14098396.0
MDKA,72326.0,1.4926%,0.0,0.00%,0.0,0.0,0.00%,4918124.0,4845798.0
U-U CN,71238.0,0.4410%,0.0,0.00%,0.0,0.0,0.00%,16223548.0,16152310.0
SCATC,70009.0,2.7839%,0.0,0.00%,0.0,0.0,0.00%,2584786.0,2514777.0
YCA LN,69688.0,0.2100%,0.0,0.00%,0.0,0.0,0.00%,33260768.0,33191080.0
LI CN,68820.0,0.4446%,0.0,0.00%,0.0,0.0,0.00%,15548614.0,15479794.0
EFR CN,67704.0,0.4409%,0.0,0.00%,0.0,0.0,0.00%,15422640.0,15354936.0
CAI,67458.0,3.0932%,16.15,-18.60%,16.234,8874447.003013,162.72%,2248325.0,2180867.0
SLR,67425.0,2.8086%,0.0,0.00%,0.0,0.0,0.00%,2468047.0,2400622.0
SLX AU,65782.0,0.2028%,0.0,0.00%,0.0,0.0,0.00%,32498716.0,32432934.0
NIU,65682.0,3.1574%,3.17,0.96%,3.1678,145810.388931,-23.41%,2145943.0,2080261.0
IONR,65477.0,3.3510%,4.13,2.99%,4.1762,57510.384,-22.44%,2019412.0,1953935.0
LOT AU,65224.0,0.4592%,0.0,0.00%,0.0,0.0,0.00%,14267976.0,14202752.0
CCO CN,64976.0,0.4413%,0.0,0.00%,0.0,0.0,0.00%,14790309.0,14725333.0
QLYS,64823.0,1.5319%,94.28,-0.73%,94.2978,1144394.00416,-12.65%,4296335.0,4231512.0
772,64600.0,1.6324%,0.0,0.00%,0.0,0.0,0.00%,4022013.0,3957413.0
002195,63600.0,1.6477%,0.0,0.00%,0.0,0.0,0.00%,3923588.0,3859988.0
700,63100.0,1.1215%,0.0,0.00%,0.0,0.0,0.00%,5689655.0,5626555.0
SLDP,62115.0,0.6805%,3.075,5.31%,3.0247,7658179.737957,-42.61%,9189842.0,9127727.0
CSIQ,61277.0,2.3068%,20.06,13.46%,19.6039,5713701.321177,53.48%,2717605.0,2656328.0
ASPN,59655.0,1.1055%,5.04,-1.56%,5.1947,2013053.814619,-62.70%,5455626.0,5395971.0
047040 KS,59334.0,0.4414%,0.0,0.00%,0.0,0.0,0.00%,13502553.0,13443219.0
CVV CN,58962.0,0.4411%,0.0,0.00%,0.0,0.0,0.00%,13427209.0,13368247.0
LAM CN,58900.0,0.4409%,0.0,0.00%,0.0,0.0,0.00%,13416753.0,13357853.0
LZM,58507.0,2.0581%,5.96,5.86%,5.944,682381.775039,-21.12%,2901330.0,2842823.0
SYH CN,57970.0,0.4410%,0.0,0.00%,0.0,0.0,0.00%,13204260.0,13146290.0
RR/,57922.0,0.7917%,0.0,0.00%,0.0,0.0,0.00%,7374306.0,7316384.0
601179,57000.0,1.6645%,0.0,0.00%,0.0,0.0,0.00%,3481462.0,3424462.0
300433,55600.0,1.6200%,0.0,0.00%,0.0,0.0,0.00%,3487618.0,3432018.0
600703,55400.0,1.6291%,0.0,0.00%,0.0,0.0,0.00%,3456139.0,3400739.0
NRGV,54981.0,0.7781%,4.53,9.16%,4.3751,4497932.896587,14.84%,7121212.0,7066231.0
SEDG,54040.0,0.6608%,41.3,6.97%,40.5438,3830189.610267,-16.04%,8232581.0,8178541.0
SLI,53997.0,0.3729%,3.93,0.51%,3.9394,1251674.514275,-30.93%,14533558.0,14479561.0
BMN AU,53754.0,0.4409%,0.0,0.00%,0.0,0.0,0.00%,12244878.0,12191124.0
EU CN,52576.0,0.4412%,0.0,0.00%,0.0,0.0,0.00%,11969239.0,11916663.0
HASI,51179.0,0.2881%,41.05,-3.34%,41.3258,1791869.161255,44.22%,17813346.0,17762167.0
AUTO NO,50310.0,0.1914%,0.0,0.00%,0.0,0.0,0.00%,26332844.0,26282534.0
DQ,49790.0,2.2131%,18.64,1.36%,18.768,790059.189959,-39.84%,2299578.0,2249788.0
LAC,49323.0,0.2571%,5.57,-1.59%,5.5504,11117826.811604,-18.39%,19230926.0,19181603.0
8001 JP,49228.0,0.4412%,0.0,0.00%,0.0,0.0,0.00%,11205791.0,11156563.0
FSY CN,48608.0,0.4797%,0.0,0.00%,0.0,0.0,0.00%,10182234.0,10133626.0
OKTA,48155.0,0.3522%,83.9,3.73%,82.6897,3746200.933677,1.36%,13719649.0,13671494.0
600601,47900.0,1.6503%,0.0,0.00%,0.0,0.0,0.00%,2950400.0,2902500.0
2577,47300.0,1.6610%,0.0,0.00%,0.0,0.0,0.00%,2894988.0,2847688.0
BFLY,47113.0,0.4903%,4.16,-1.89%,4.1916,4957515.018238,-12.76%,9655509.0,9608396.0
1385,46000.0,1.6417%,0.0,0.00%,0.0,0.0,0.00%,2847964.0,2801964.0
9626,45600.0,1.6369%,0.0,0.00%,0.0,0.0,0.00%,2831280.0,2785680.0
6613,45200.0,1.6559%,0.0,0.00%,0.0,0.0,0.00%,2774830.0,2729630.0
SMR,44516.0,0.1371%,12.55,-0.24%,12.0737,38130362.404375,-2.71%,32508823.0,32464307.0
NXT,44395.0,0.2486%,125.91,4.18%,125.5183,1694935.088597,-5.03%,17899413.0,17855018.0
1686 HK,43200.0,0.2922%,0.0,0.00%,0.0,0.0,0.00%,14825200.0,14782000.0
ENLT,41948.0,2.5666%,90.51,6.37%,89.1295,172026.727717,-46.35%,1676320.0,1634372.0
EXOD,41808.0,36.8931%,8.18,7.92%,7.7068,241961.026115,576.26%,155130.0,113322.0
JKS,41644.0,2.0945%,24.56,5.27%,24.6404,1042229.720188,99.36%,2029879.0,1988235.0
ENVX,38745.0,0.4813%,6.61,2.96%,6.4745,4728890.432751,-4.50%,8088653.0,8049908.0
2616,38500.0,1.1503%,0.0,0.00%,0.0,0.0,0.00%,3385403.0,3346903.0
NIO,38419.0,0.7016%,5.85,-0.34%,5.8961,18960269.787189,-6.94%,5514647.0,5476228.0
600588,38300.0,1.6128%,0.0,0.00%,0.0,0.0,0.00%,2413091.0,2374791.0
1548 HK,38000.0,6.3458%,0.0,0.00%,0.0,0.0,0.00%,636818.0,598818.0
EOSE,37596.0,0.2905%,8.01,25.94%,7.6059,53900107.906602,147.99%,12980787.0,12943191.0
600100,37400.0,1.6024%,0.0,0.00%,0.0,0.0,0.00%,2371368.0,2333968.0
688126,36800.0,1.6397%,0.0,0.00%,0.0,0.0,0.00%,2281120.0,2244320.0
CWEN,36703.0,0.2630%,38.16,0.05%,38.8195,1318943.999404,3.85%,13993403.0,13956700.0
002236,36600.0,1.5918%,0.0,0.00%,0.0,0.0,0.00%,2335950.0,2299350.0
002065,35900.0,1.6242%,0.0,0.00%,0.0,0.0,0.00%,2246286.0,2210386.0
002185,35900.0,1.6024%,0.0,0.00%,0.0,0.0,0.00%,2276276.0,2240376.0
NOVOB,35070.0,7.2457%,0.0,0.00%,0.0,0.0,0.00%,519082.0,484012.0
OKLO,34723.0,0.1659%,72.51,0.95%,71.8957,10013595.832123,-31.59%,20959980.0,20925257.0
1407,34549.0,2.7041%,0.0,0.00%,0.0,0.0,0.00%,1312181.0,1277632.0
URC CN,34100.0,0.4407%,0.0,0.00%,0.0,0.0,0.00%,7771872.0,7737772.0
NVTS,33623.0,0.2422%,18.2,15.26%,16.9405,34942982.782275,22.13%,13916589.0,13882966.0
598,33000.0,1.2319%,0.0,0.00%,0.0,0.0,0.00%,2711714.0,2678714.0
1810 HK,32400.0,0.1952%,0.0,0.00%,0.0,0.0,0.00%,16632600.0,16600200.0
ACHR,32267.0,0.0550%,6.48,3.18%,6.3252,45655746.078029,-23.51%,58752812.0,58720545.0
000938,31800.0,1.6064%,0.0,0.00%,0.0,0.0,0.00%,2011389.0,1979589.0
LAR,30996.0,0.3662%,11.68,2.73%,11.7266,3184178.446622,-25.81%,8494895.0,8463899.0
QS,30782.0,0.4217%,7.54,2.59%,7.3467,17595289.788501,-23.14%,7330470.0,7299688.0
ITM,30597.0,1.4517%,46.785,0.05%,46.7866,97380.606659,-67.80%,2138303.0,2107706.0
300296,30389.0,1.6677%,0.0,0.00%,0.0,0.0,0.00%,1852602.0,1822213.0
FCEL,28858.0,1.5456%,13.7,11.56%,13.2413,9610582.658249,51.25%,1896025.0,1867167.0
300124 C2,28800.0,0.1970%,0.0,0.00%,0.0,0.0,0.00%,14647824.0,14619024.0
688728,28000.0,1.6199%,0.0,0.00%,0.0,0.0,0.00%,1756546.0,1728546.0
2457,28000.0,1.3479%,0.0,0.00%,0.0,0.0,0.00%,2105251.0,2077251.0
TE,27926.0,0.2608%,6.16,19.61%,5.7703,18277893.035961,72.42%,10734154.0,10706228.0
002152,27685.0,1.6593%,0.0,0.00%,0.0,0.0,0.00%,1696122.0,1668437.0
000050,27500.0,1.5606%,0.0,0.00%,0.0,0.0,0.00%,1789626.0,1762126.0
002127,27500.0,1.3759%,0.0,0.00%,0.0,0.0,0.00%,2026232.0,1998732.0
NXT AU,27414.0,0.2893%,0.0,0.00%,0.0,0.0,0.00%,9502824.0,9475410.0
300017,27400.0,1.6685%,0.0,0.00%,0.0,0.0,0.00%,1669566.0,1642166.0
LAB,27254.0,0.2014%,1.02,2.00%,1.0025,1135677.202824,-31.43%,13559535.0,13532281.0
600183,27000.0,1.6112%,0.0,0.00%,0.0,0.0,0.00%,1702804.0,1675804.0
601231,26500.0,1.5806%,0.0,0.00%,0.0,0.0,0.00%,1703084.0,1676584.0
688041,25938.0,1.6147%,0.0,0.00%,0.0,0.0,0.00%,1632298.0,1606360.0
002230,25800.0,1.6191%,0.0,0.00%,0.0,0.0,0.00%,1619278.0,1593478.0
002938,25600.0,1.6250%,0.0,0.00%,0.0,0.0,0.00%,1600965.0,1575365.0
NOFR,25333.0,2.8261%,0.0,0.00%,0.0,0.0,0.00%,921737.0,896404.0
002153,25100.0,1.5837%,0.0,0.00%,0.0,0.0,0.00%,1609982.0,1584882.0
INR AU,24712.0,0.1905%,0.0,0.00%,0.0,0.0,0.00%,12997858.0,12973146.0
XOM,24361.0,0.0099%,144.57,-1.37%,144.7342,19550073.876949,-13.15%,246165732.58,246141371.58
VKE,24138.0,1.0853%,0.0,0.00%,0.0,0.0,0.00%,2248151.0,2224013.0
600845,24100.0,1.5805%,0.0,0.00%,0.0,0.0,0.00%,1548933.0,1524833.0
AUR,24012.0,0.0681%,7.08,-0.84%,7.0365,28192178.743414,-41.95%,35283882.0,35259870.0
857,24000.0,0.1093%,0.0,0.00%,0.0,0.0,0.00%,21978638.0,21954638.0
1898,24000.0,0.6861%,0.0,0.00%,0.0,0.0,0.00%,3522243.0,3498243.0
819,24000.0,0.6976%,0.0,0.00%,0.0,0.0,0.00%,3464278.0,3440278.0
2890,24000.0,0.2797%,0.0,0.00%,0.0,0.0,0.00%,8605908.0,8581908.0
2887,23000.0,0.2783%,0.0,0.00%,0.0,0.0,0.00%,8287897.0,8264897.0
HLMA,22986.0,5.1999%,0.0,0.00%,0.0,0.0,0.00%,465032.0,442046.0
JNJ,22609.0,0.0165%,221.32,-0.53%,221.5383,5550555.913438,-23.65%,137269907.51,137247298.51
FSLR,22573.0,0.2595%,219.95,2.51%,217.5527,1938650.684883,-35.78%,8722279.57,8699706.57
HL,22308.0,0.0240%,18.61,2.99%,18.5552,12249028.810955,-39.81%,93000071.0,92977763.0
688249,22248.0,1.6653%,0.0,0.00%,0.0,0.0,0.00%,1358254.0,1336006.0
7011 JP,21514.0,0.4406%,0.0,0.00%,0.0,0.0,0.00%,4904528.0,4883014.0
002463,21500.0,1.6079%,0.0,0.00%,0.0,0.0,0.00%,1358664.0,1337164.0
300408,21400.0,1.6230%,0.0,0.00%,0.0,0.0,0.00%,1339912.0,1318512.0
600570,21100.0,1.6036%,0.0,0.00%,0.0,0.0,0.00%,1336875.0,1315775.0
KPJ,21100.0,1.4903%,0.0,0.00%,0.0,0.0,0.00%,1436916.0,1415816.0
GENTERA*,21000.0,1.4926%,0.0,0.00%,0.0,0.0,0.00%,1427969.0,1406969.0
1681,21000.0,1.1073%,0.0,0.00%,0.0,0.0,0.00%,1917582.0,1896582.0
ONDS,20728.0,0.3671%,9.06,1.91%,8.9198,34077950.356303,-24.65%,5666851.0,5646123.0
STOK,20692.0,0.5989%,32.89,0.30%,32.5902,693133.425008,70.03%,3475572.0,3454880.0
JOBY,20500.0,0.0891%,10.87,8.59%,10.4234,35325517.662449,-5.06%,23037305.0,23016805.0
ET,20055.0,0.2202%,19.34,-2.91%,19.5152,11411132.987113,-5.19%,9128975.0,9108920.0
1609,20000.0,1.1281%,0.0,0.00%,0.0,0.0,0.00%,1792863.0,1772863.0
600584,19900.0,1.6275%,0.0,0.00%,0.0,0.0,0.00%,1242645.0,1222745.0
300383,19900.0,1.6639%,0.0,0.00%,0.0,0.0,0.00%,1215903.0,1196003.0
300024 C2,19800.0,0.1977%,0.0,0.00%,0.0,0.0,0.00%,10033984.0,10014184.0
TISCO-R,19730.0,0.8059%,0.0,0.00%,0.0,0.0,0.00%,2467802.0,2448072.0
BHP AU,19716.0,0.1480%,0.0,0.00%,0.0,0.0,0.00%,13337749.0,13318033.0
002156,19600.0,1.8412%,0.0,0.00%,0.0,0.0,0.00%,1084125.0,1064525.0
WUC CN,19406.0,0.4416%,0.0,0.00%,0.0,0.0,0.00%,4414299.0,4394893.0
SGML,19286.0,0.4056%,21.71,-8.20%,21.9754,4521492.75771,58.97%,4773657.0,4754371.0
006360 KS,19034.0,0.4415%,0.0,0.00%,0.0,0.0,0.00%,4330115.0,4311081.0
8112,19000.0,1.2398%,0.0,0.00%,0.0,0.0,0.00%,1551490.0,1532490.0
WVE,18994.0,0.2554%,7.18,-0.83%,7.175,2551033.400605,-39.86%,7454629.0,7435635.0
KAP LI,18848.0,0.2674%,0.0,0.00%,0.0,0.0,0.00%,7067821.0,7048973.0
600460,18600.0,1.6210%,0.0,0.00%,0.0,0.0,0.00%,1166011.0,1147411.0
2344,18520.0,0.5990%,0.0,0.00%,0.0,0.0,0.00%,3110187.0,3091667.0
XPEV,18424.0,0.4011%,15.62,0.45%,15.6877,4292403.315071,-22.24%,4611807.0,4593383.0
BNTC,18350.0,2.8409%,12.28,1.15%,12.3637,169236.515517,178.16%,664283.0,645933.0
4475 JP,18183.0,4.4034%,0.0,0.00%,0.0,0.0,0.00%,431112.0,412929.0
002056,18100.0,1.5737%,0.0,0.00%,0.0,0.0,0.00%,1168255.0,1150155.0
ARE CN,17980.0,0.4418%,0.0,0.00%,0.0,0.0,0.00%,4088081.0,4070101.0
000158,17900.0,1.6044%,0.0,0.00%,0.0,0.0,0.00%,1133614.0,1115714.0
002373,17600.0,1.5258%,0.0,0.00%,0.0,0.0,0.00%,1171082.0,1153482.0
000021,17400.0,1.5899%,0.0,0.00%,0.0,0.0,0.00%,1111798.0,1094398.0
S92,17116.0,2.7586%,0.0,0.00%,0.0,0.0,0.00%,637581.0,620465.0
2855,17000.0,0.9698%,0.0,0.00%,0.0,0.0,0.00%,1769897.0,1752897.0
KTB-R,16654.0,0.5031%,0.0,0.00%,0.0,0.0,0.00%,3326724.0,3310070.0
VIR,16622.0,0.0959%,9.12,-1.62%,9.2372,1611671.96052,-42.20%,17346866.0,17330244.0
000977,16300.0,1.6152%,0.0,0.00%,0.0,0.0,0.00%,1025436.0,1009136.0
SBS,16248.0,0.3932%,6.35,-0.31%,6.3892,3224334.87502,-36.13%,4148303.0,4132055.0
300168,16200.0,1.4464%,0.0,0.00%,0.0,0.0,0.00%,1136206.0,1120006.0
ATLX,16072.0,3.3479%,6.46,9.12%,6.3142,1216122.269887,-16.25%,496128.0,480056.0
6282,16000.0,1.0664%,0.0,0.00%,0.0,0.0,0.00%,1516389.0,1500389.0
002180,16000.0,1.6419%,0.0,0.00%,0.0,0.0,0.00%,990509.0,974509.0
1585,16000.0,1.2223%,0.0,0.00%,0.0,0.0,0.00%,1325054.0,1309054.0
002273,15600.0,1.5431%,0.0,0.00%,0.0,0.0,0.00%,1026532.0,1010932.0
300115,15100.0,1.6579%,0.0,0.00%,0.0,0.0,0.00%,925872.0,910772.0
F,15034.0,0.0056%,12.32,1.15%,12.2845,38453548.578163,-1.37%,270650417.18,270635383.18
2880,15000.0,0.2868%,0.0,0.00%,0.0,0.0,0.00%,5245421.0,5230421.0
AM,14593.0,0.0438%,20.92,-1.51%,21.0194,2348851.468901,-13.28%,33344317.0,33329724.0
300316,14500.0,1.6137%,0.0,0.00%,0.0,0.0,0.00%,913082.0,898582.0
2252 HK,14400.0,0.1888%,0.0,0.00%,0.0,0.0,0.00%,7641900.0,7627500.0
688396,14200.0,1.6650%,0.0,0.00%,0.0,0.0,0.00%,867031.0,852831.0
RIVN,14175.0,0.1070%,14.22,0.28%,14.1044,31623074.480456,21.03%,13258970.0,13244795.0
WMB,14069.0,0.0173%,71.96,-1.36%,72.4263,4722019.513756,-34.44%,81502782.95,81488713.95
ROIV,14024.0,0.0326%,28.56,0.99%,28.5432,5604940.501523,56.97%,43089486.0,43075462.0
3015,14000.0,1.2808%,0.0,0.00%,0.0,0.0,0.00%,1107056.0,1093056.0
6257,14000.0,1.1437%,0.0,0.00%,0.0,0.0,0.00%,1238073.0,1224073.0
002261,14000.0,1.6287%,0.0,0.00%,0.0,0.0,0.00%,873588.0,859588.0
PAA,13827.0,0.2307%,21.72,-1.67%,21.8708,5929962.597422,74.82%,6008032.0,5994205.0
666,13800.0,1.3798%,0.0,0.00%,0.0,0.0,0.00%,1013934.0,1000134.0
SWB,13700.0,0.6191%,0.0,0.00%,0.0,0.0,0.00%,2226478.0,2212778.0
1157,13600.0,1.0637%,0.0,0.00%,0.0,0.0,0.00%,1292199.0,1278599.0
603501,13600.0,1.6322%,0.0,0.00%,0.0,0.0,0.00%,846824.0,833224.0
9898,13520.0,1.6624%,0.0,0.00%,0.0,0.0,0.00%,826802.0,813282.0
ELAN,13388.0,0.0312%,23.65,-1.50%,23.5008,8287981.106271,-29.83%,42897177.0,42883789.0
6954 JP,13302.0,0.1774%,0.0,0.00%,0.0,0.0,0.00%,7512511.0,7499209.0
600718,13300.0,1.4230%,0.0,0.00%,0.0,0.0,0.00%,947914.0,934614.0
002212,13200.0,1.4205%,0.0,0.00%,0.0,0.0,0.00%,942474.0,929274.0
300166,13200.0,1.5625%,0.0,0.00%,0.0,0.0,0.00%,857983.0,844783.0
NEM,13124.0,0.0206%,116.51,2.66%,116.2994,5292486.178022,-33.53%,63678240.49,63665116.49
