Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
1772 HK,220800.0,1.3118%,0.0,0.00%,0.0,0.0,0.00%,17052173.0,16831373.0
GLEN LN,217200.0,0.4583%,0.0,0.00%,0.0,0.0,0.00%,47610176.0,47392976.0
IVVD,216876.0,3.1236%,1.51,0.67%,1.5256,2834879.146517,93.14%,7160076.0,6943200.0
BCRX,216092.0,1.1628%,8.58,-0.46%,8.6106,3710142.297237,-39.81%,18800181.0,18584089.0
3350 JP,213300.0,2.7206%,0.0,0.00%,0.0,0.0,0.00%,8053600.0,7840300.0
3939 HK,212000.0,0.4506%,0.0,0.00%,0.0,0.0,0.00%,47255260.0,47043260.0
600549 C1,211200.0,1.3546%,0.0,0.00%,0.0,0.0,0.00%,15802721.0,15591521.0
MO,210864.56999999285,0.2255%,68.61,0.72%,68.6019,10608349.514397,44.63%,93718259.61,93507395.04
AVGO,210858.87000000477,0.0772%,428.43,-0.37%,428.9376,16825489.818933,-25.42%,273226499.43,273015640.56
LYC AU,209776.0,1.3393%,0.0,0.00%,0.0,0.0,0.00%,15872304.0,15662528.0
ALT,209094.0,2.0101%,3.09,0.00%,3.1278,2937164.368195,2.76%,10611230.0,10402136.0
REAL,208801.0,4.4918%,9.97,-2.83%,10.0001,5106338.526309,-64.46%,4857245.0,4648444.0
1686 HK,207200.0,1.3976%,0.0,0.00%,0.0,0.0,0.00%,15032400.0,14825200.0
DYL AU,206999.0,0.1886%,0.0,0.00%,0.0,0.0,0.00%,109960911.0,109753912.0
SANA,203619.0,1.3495%,3.56,1.42%,3.6085,2270500.004268,38.85%,15292261.0,15088642.0
OCGN,200656.0,2.2950%,1.48,-1.99%,1.5087,9629028.999507,-5.16%,8943685.0,8743029.0
UNIT,195291.0,0.6694%,11.37,0.80%,11.7113,6106875.648638,172.27%,29371479.0,29176188.0
GOOG,190624.4699999988,0.0779%,386.77,-2.59%,389.3524,16314946.768225,18.55%,244741091.77,244550467.3
PG,188243.29999999702,0.1572%,143.36,-2.09%,143.1377,7489537.426515,30.46%,119937846.36,119749603.06
CCL,186116.43999999762,0.2535%,25.44,-3.56%,25.3339,37239603.793489,26.12%,73602118.44,73416002.0
BAC,185840.80000001192,0.0503%,50.55,-1.48%,50.6678,33132236.88128,-8.25%,369797000.55,369611159.75
HUMA,185605.0,2.5464%,1.0,-5.66%,1.0122,8062858.987425,44.28%,7474475.0,7288870.0
TSHA,184841.0,1.1109%,6.82,0.15%,6.8113,1770160.726078,-18.79%,16824077.0,16639236.0
358 HK,184000.0,0.4628%,0.0,0.00%,0.0,0.0,0.00%,39939401.0,39755401.0
SMMT,181496.0,2.0576%,18.66,3.21%,18.7914,4233583.633996,9.14%,9002182.0,8820686.0
PCG,178704.02000001073,0.1104%,16.21,0.87%,16.2341,21682559.668674,41.44%,162024421.21,161845717.19
IP,177715.3900000006,0.4093%,32.47,-1.70%,32.6058,4692274.066523,-4.61%,43593521.47,43415806.08
603067 C1,177100.0,1.3591%,0.0,0.00%,0.0,0.0,0.00%,13208135.0,13031035.0
ABSI,174767.0,1.5880%,5.78,-2.03%,6.2354,6371132.59598,-13.22%,11180306.0,11005539.0
CRBG,174533.0,0.8207%,26.34,-3.55%,26.6978,6354507.335923,-6.41%,21440696.0,21266163.0
PGEN,173849.0,1.1561%,4.2,-0.24%,4.2459,1945090.13442,-60.09%,15211608.0,15037759.0
PM,171299.0,0.2316%,182.11,6.50%,180.3693,7016901.267247,51.49%,74121900.11,73950601.11
WESL,170422.0,100.0000%,0.0,0.00%,0.0,0.0,0.00%,170422.0,0.0
CTMX,166469.0,2.5833%,3.86,-3.02%,3.9167,3647698.729756,-27.88%,6610484.0,6444015.0
SLI,166218.0,1.1437%,4.12,4.83%,4.128,2321737.569529,85.49%,14699776.0,14533558.0
HRL,164005.40999999642,0.4613%,20.16,-1.37%,20.1206,5195722.320952,27.58%,35717410.16,35553404.75
863 HK,162000.0,2.0313%,0.0,0.00%,0.0,0.0,0.00%,8137000.0,7975000.0
AKBA,161787.0,0.9577%,1.15,-0.86%,1.1784,5541735.838042,26.01%,17055430.0,16893643.0
SMCI,161063.90000000596,0.4124%,33.52,-5.23%,34.8376,39601085.387374,-22.01%,39216022.52,39054958.62
RTX,160473.8299999982,0.1923%,178.61,1.43%,178.5229,6524088.701736,3.93%,83596055.61,83435581.78
MLPFT,159000.0,11.7673%,0.0,0.00%,0.0,0.0,0.00%,1510200.0,1351200.0
SVV,156007.0,9.6215%,7.54,-6.45%,7.4985,1541653.546385,27.18%,1777443.0,1621436.0
CMG,155913.65000000596,0.1999%,31.92,-1.75%,31.9421,18647408.495204,44.03%,78143599.92,77987686.27
1798,155000.0,2.1199%,0.0,0.00%,0.0,0.0,0.00%,7466536.0,7311536.0
000100,154260.0,1.0611%,0.0,0.00%,0.0,0.0,0.00%,14691694.0,14537434.0
ALLO,154026.0,1.1385%,2.28,0.00%,2.3207,4503825.150175,0.61%,13682917.0,13528891.0
KSS,150763.0,0.9373%,13.09,-9.72%,13.2084,7347540.164172,91.84%,16235078.0,16084315.0
FCX,149165.76000000536,0.1993%,64.37,4.41%,64.2664,14852332.229899,21.71%,74979016.37,74829850.61
ACI,146284.0,0.4050%,15.92,-0.62%,15.8918,4300646.4958,8.67%,36269463.0,36123179.0
CAL,144964.0,8.3312%,12.06,-10.67%,12.2761,813011.560556,82.92%,1884975.0,1740011.0
IVN CN,142440.0,0.4606%,0.0,0.00%,0.0,0.0,0.00%,31067971.0,30925531.0
SVRA,140567.0,1.4084%,5.12,-2.10%,5.2146,1051647.017996,28.86%,10121180.0,9980613.0
WFFUT,140000.0,1.4010%,0.0,0.00%,0.0,0.0,0.00%,10132999.0,9992999.0
MNRO,139995.0,3.4934%,16.78,-5.30%,16.8854,924358.930558,41.72%,4147411.0,4007416.0
ADMA,138756.0,0.3874%,7.88,-3.55%,7.9654,8592927.931982,-15.83%,35953467.0,35814711.0
SBH,138658.0,1.0583%,12.98,-7.48%,12.9397,3028013.948861,103.93%,13240952.0,13102294.0
WALD,138511.0,10.2336%,1.67,-7.22%,1.6979,398261.691,-59.37%,1492007.0,1353496.0
APH,136655.84999999404,0.1903%,122.47,-4.34%,123.6564,24755921.656944,36.09%,71951478.47,71814822.62
HPE,136487.1700000018,0.1522%,30.87,-1.53%,31.0371,14198327.771112,-18.96%,89829956.87,89693469.7
TGT,135781.56000000238,0.4491%,118.44,-5.44%,118.8349,7589692.421335,95.42%,30367693.44,30231911.88
ORCL,135758.25,0.1354%,193.84,-1.08%,193.3225,16890587.787642,-20.17%,100424718.84,100288960.59
TJX,135011.4299999997,0.2063%,148.91,-2.90%,149.0433,5770538.675838,17.56%,65577517.91,65442506.48
FFM AU,134040.0,0.4613%,0.0,0.00%,0.0,0.0,0.00%,29191062.0,29057022.0
KR,133873.3900000006,0.3431%,64.8,-1.28%,64.805,4833492.618539,43.23%,39151371.8,39017498.41
NVAX,133851.0,1.1143%,9.5,-6.03%,9.8956,10343093.842187,-22.55%,12146359.0,12012508.0
GE,133801.1400000006,0.2083%,300.77,1.22%,300.0754,4561956.319097,15.43%,64374440.77,64240639.63
9888,132050.0,0.9002%,0.0,0.00%,0.0,0.0,0.00%,14801196.0,14669146.0
CL,131592.38000000268,0.2620%,86.74,-0.93%,86.5206,4398431.802895,-0.83%,50358319.74,50226727.36
SLS,129924.0,1.0782%,5.25,4.79%,5.2736,6382624.951556,85.80%,12179547.0,12049623.0
APLS,128118.0,0.8350%,41.02,-0.02%,41.0286,9021713.477294,27.65%,15471606.0,15343488.0
NLY,125352.0,0.1854%,22.44,-0.75%,22.487,4928200.842377,11.88%,67737880.0,67612528.0
QCOM,125168.98000000417,0.1096%,237.53,8.42%,237.3876,45473982.648607,20.14%,114286439.53,114161270.55
PRME,122664.0,1.3617%,3.24,0.93%,3.4137,3193933.119124,30.55%,9131070.0,9008406.0
NXE,122410.0,0.6743%,12.66,4.28%,12.6757,8266165.530563,60.95%,18275055.0,18152645.0
ERAS,122186.0,0.8407%,10.44,3.16%,10.4491,3804401.442837,21.36%,14655191.0,14533005.0
SRPT,120736.0,0.7908%,19.4,-2.78%,19.8203,3072520.039609,-24.66%,15387491.0,15266755.0
FSLR,119801.69999999925,1.3735%,233.27,6.06%,233.1036,4050568.779115,108.94%,8842081.27,8722279.57
UPBD,119406.0,1.7105%,17.99,-4.21%,18.0981,845882.639559,32.45%,7100257.0,6980851.0
CS CN,119320.0,0.4605%,0.0,0.00%,0.0,0.0,0.00%,26033094.0,25913774.0
GIS,119010.08999999613,0.2389%,33.8,-2.54%,33.7984,13603537.056234,36.81%,49942891.8,49823881.71
600456 C1,118400.0,1.3514%,0.0,0.00%,0.0,0.0,0.00%,8879373.0,8760973.0
GRPN,118077.0,10.2529%,16.87,-5.12%,16.557,3211514.045762,-48.31%,1269717.0,1151640.0
BBWI,117111.0,0.8120%,19.16,-2.89%,19.1624,5110893.686446,-15.46%,14539499.0,14422388.0
RARE,115314.0,1.8493%,26.3,0.69%,26.4874,1861673.295028,19.56%,6350825.0,6235511.0
WFC,115081.42000001669,0.0612%,73.58,-2.72%,74.0118,25403874.153589,-18.22%,188201979.58,188086898.16
AEO,114873.0,0.5756%,15.52,-6.95%,15.7065,4548197.099024,76.81%,20072536.0,19957663.0
ACAD,112988.0,0.5415%,21.8,-2.68%,22.0016,1944009.321796,-6.73%,20979075.0,20866087.0
BHVN,111949.0,1.1972%,9.08,-7.91%,9.312,1945852.372856,-1.66%,9463069.0,9351120.0
NEM,111887.1799999997,0.1757%,120.67,3.57%,120.3185,7051106.496484,33.23%,63790127.67,63678240.49
WISE,111501.0,100.0000%,40.2035,0.00%,40.1688,8696.1204,0.00%,111501.0,0.0
CPNG,110721.0,0.4625%,16.13,-5.01%,16.3405,25567962.007823,-1.32%,24049365.0,23938644.0
NTLA,110271.0,1.1571%,14.42,2.34%,14.7625,7237854.313052,24.70%,9640245.0,9529974.0
PDN AU,109860.0,0.2002%,0.0,0.00%,0.0,0.0,0.00%,54986252.0,54876392.0
OM CN,107680.0,0.4624%,0.0,0.00%,0.0,0.0,0.00%,23395457.0,23287777.0
NXT AU,107134.0,1.1274%,0.0,0.00%,0.0,0.0,0.00%,9609958.0,9502824.0
3888,106000.0,1.0660%,0.0,0.00%,0.0,0.0,0.00%,10049978.0,9943978.0
IRWD,105471.0,0.8896%,4.17,-1.18%,4.1903,2267646.89981,-11.17%,11961126.0,11855655.0
GEN,105387.2100000009,0.2156%,22.4,-1.23%,22.2379,9117604.720866,-47.32%,48992560.4,48887173.19
2317 TT,105000.0,0.9701%,0.0,0.00%,0.0,0.0,0.00%,10929000.0,10824000.0
ANNX,104440.0,0.9694%,5.68,-0.18%,5.7279,2275203.161266,13.10%,10877621.0,10773181.0
JPFFT,104000.0,3.2358%,0.0,0.00%,0.0,0.0,0.00%,3318000.0,3214000.0
CMPX,103730.0,1.1899%,1.83,0.00%,1.8496,5811889.833617,-10.99%,8821347.0,8717617.0
ROIV,103343.0,0.2398%,28.96,1.40%,29.0827,4199138.062805,-25.08%,43192829.0,43089486.0
GAP,99445.0,0.6062%,21.74,-6.97%,21.9154,13251097.052673,91.74%,16505096.0,16405651.0
VTRS,99313.53000000119,0.1184%,16.92,-1.46%,16.9844,14119499.639366,-30.25%,83998196.92,83898883.39
ARQT,99024.0,1.1749%,21.24,0.33%,21.2026,3327291.915132,22.54%,8527645.0,8428621.0
688538,98800.0,1.0903%,0.0,0.00%,0.0,0.0,0.00%,9160185.0,9061385.0
ABT,98778.54999999702,0.1066%,82.56,-2.09%,82.8367,16460499.964264,50.83%,92776575.56,92677797.01
NDM CN,98680.0,0.4624%,0.0,0.00%,0.0,0.0,0.00%,21438807.0,21340127.0
696,98000.0,1.0574%,0.0,0.00%,0.0,0.0,0.00%,9366226.0,9268226.0
ANET,97073.6799999997,0.1694%,136.43,-3.77%,137.6415,18520885.776204,-9.08%,57399669.43,57302595.75
LAR,96816.0,1.1397%,11.79,0.94%,11.768,4449498.900944,39.74%,8591711.0,8494895.0
1888,96806.0,1.0349%,0.0,0.00%,0.0,0.0,0.00%,9451397.0,9354591.0
BEAM,96080.0,1.2172%,31.75,-1.76%,32.3887,2410397.589096,-15.52%,7989462.0,7893382.0
IMNM,95011.0,1.3566%,23.0,2.50%,23.1976,1277787.297121,104.20%,7098730.0,7003719.0
GME,94884.0,0.3066%,23.17,-4.57%,23.5191,17915543.06061,200.71%,31043382.0,30948498.0
HURA,94380.0,6.7030%,2.4,0.84%,2.3839,459211.582076,-6.38%,1502407.0,1408027.0
PURR,94360.0,3.2649%,6.53,-2.68%,6.5164,7126597.193483,6.75%,2984455.0,2890095.0
TGTX,94178.0,0.4584%,43.14,0.65%,42.3861,2782188.252633,-25.40%,20639070.0,20544892.0
VRDN,93403.0,1.5564%,17.2,3.55%,17.2003,3205722.286388,-26.69%,6094727.0,6001324.0
DYN,92670.0,0.9745%,18.46,4.83%,18.2946,1182037.444287,-32.13%,9602403.0,9509733.0
TSCO,91102.50999999791,0.2429%,30.25,-1.31%,30.373,12410256.155998,-29.72%,37593815.25,37502712.74
TVTX,90787.0,1.2846%,43.51,2.14%,43.0091,2455899.036765,8.38%,7158172.0,7067385.0
VKTX,90323.0,2.2504%,31.72,1.24%,31.8135,1960780.149234,35.35%,4104047.0,4013724.0
ADM,90216.31000000238,0.2255%,79.84,2.81%,79.4505,3377589.347634,15.79%,40091674.84,40001458.53
AMCR,90102.28000000119,0.2455%,40.2,0.68%,40.0534,5147467.703148,34.12%,36791525.2,36701422.92
968,90000.0,0.0663%,0.0,0.00%,0.0,0.0,0.00%,135866705.0,135776705.0
CHWY,89319.0,0.4468%,22.49,-2.09%,22.7998,12139452.053843,-12.79%,20080108.0,19990789.0
ALKS,89010.0,0.3576%,35.47,1.37%,35.538,2323469.590405,-11.20%,24977037.0,24888027.0
CNH,88845.0,0.1383%,10.97,0.09%,10.9069,14421518.237773,-22.71%,64347274.0,64258429.0
VNET,88690.0,1.5418%,9.14,2.70%,9.1743,9257957.95231,37.15%,5840939.0,5752249.0
ERIC,88189.0,2.6996%,12.49,5.13%,12.3806,10871651.489996,123.41%,3354905.0,3266716.0
9698,88000.0,1.0153%,0.0,0.00%,0.0,0.0,0.00%,8755003.0,8667003.0
SLX AU,86667.0,0.2667%,0.0,0.00%,0.0,0.0,0.00%,32585383.0,32498716.0
KDP,86558.18999999762,0.0777%,28.71,-0.42%,28.751,9720966.903777,5.60%,111490341.71,111403783.52
RVLV,86500.0,5.4603%,18.63,-10.69%,19.2338,1727636.61322,-9.30%,1670660.0,1584160.0
JCI,86374.53000000119,0.2604%,141.78,1.62%,141.6511,2788524.961057,7.98%,33255675.78,33169301.25
EYE,86248.0,0.7986%,21.8,-5.05%,21.9976,2948173.629258,176.91%,10885597.0,10799349.0
NKE,86093.98000000417,0.1154%,42.39,-3.96%,42.7625,24863808.335753,43.25%,74706708.39,74620614.41
SW,85040.26999999583,0.2133%,40.9,-1.56%,41.1606,3746622.716597,-28.17%,39952965.9,39867925.63
SFR AU,84160.0,0.4607%,0.0,0.00%,0.0,0.0,0.00%,18350345.0,18266185.0
YCA LN,83708.0,0.2517%,0.0,0.00%,0.0,0.0,0.00%,33344476.0,33260768.0
UPS,83635.89999999851,0.2259%,100.0,-0.77%,100.2804,5327993.636913,11.45%,37107847.0,37024211.1
TSLA,82588.21000000834,0.0499%,445.0,3.89%,435.7793,78376127.437281,20.49%,165636252.0,165553663.79
PLD,81416.78000000119,0.1630%,144.07,-0.01%,144.2549,2685839.067533,-17.79%,50024678.07,49943261.29
DAL,79981.09000000358,0.2175%,71.2,-2.90%,71.7067,6681732.205416,31.71%,36857862.2,36777881.11
DNLI,79504.0,0.8326%,19.67,0.25%,19.7007,1834085.213393,-5.74%,9627909.0,9548405.0
CAG,79053.5700000003,0.1376%,13.93,-1.42%,13.8593,13751700.458847,32.53%,57526308.93,57447255.36
RTO,79005.0,1.9899%,33.08,-0.96%,33.1936,768733.085588,-33.13%,4049360.0,3970355.0
ARKO,78355.0,2.8085%,6.79,-1.16%,6.7552,947392.054334,-38.41%,2868238.0,2789883.0
NOW,78266.89999999851,0.1277%,91.49,0.34%,91.814,21402857.082981,-13.35%,61388641.49,61310374.59
ALM,77862.0,1.3492%,20.92,6.30%,20.7362,5778918.161741,16.97%,5848873.0,5771011.0
KMB,77860.19000000134,0.2591%,95.75,-2.60%,95.9979,5168975.596474,62.47%,30125577.75,30047717.56
NXDR,77194.0,0.9056%,1.93,-4.46%,1.9739,4182890.867305,-39.65%,8601597.0,8524403.0
HZO,77101.0,2.4606%,33.29,-3.00%,33.4888,463239.634184,-42.06%,3210485.0,3133384.0
SYY,76968.68999999762,0.2176%,72.57,0.18%,72.5331,3191248.12615,-12.68%,35440886.57,35363917.88
NTSK,76896.0,1.7756%,11.24,-3.27%,11.2295,3068380.37036,-62.08%,4407569.0,4330673.0
900926,76600.0,1.0825%,0.0,0.00%,0.0,0.0,0.00%,7152743.0,7076143.0
NORION,76375.86,100.0000%,0.0,0.00%,0.0,0.0,0.00%,76375.86,0.0
GLW,76205.99000000209,0.1647%,207.39,10.94%,203.1521,22399681.822479,8.79%,46336472.39,46260266.4
AVXL,76143.0,1.0882%,3.24,0.62%,3.2639,1063270.6513,44.56%,7073501.0,6997358.0
VIR,76082.0,0.4386%,9.29,1.86%,9.3552,1833483.018133,13.76%,17422948.0,17346866.0
1347,76000.0,1.0870%,0.0,0.00%,0.0,0.0,0.00%,7068038.0,6992038.0
NRIX,75880.0,0.9621%,16.28,-1.45%,16.4822,660433.515531,-48.96%,7962844.0,7886964.0
RCKT,75807.0,1.1211%,3.59,-1.10%,3.669,2229361.245556,-39.55%,6837417.0,6761610.0
BBY,75715.08000000194,0.3209%,57.62,-3.00%,57.9392,3832687.550085,64.61%,23669278.62,23593563.54
O,75660.57000000775,0.1034%,62.36,0.71%,62.2845,5683206.786205,-21.84%,73225085.36,73149424.78999999
META,74837.04999999702,0.0613%,598.86,-1.77%,600.9118,15940622.07692,17.58%,122157765.86,122082928.81
IMVT,74068.0,1.1811%,29.06,0.41%,29.1938,1150859.199244,-52.05%,6345136.0,6271068.0
200725,73800.0,1.0738%,0.0,0.00%,0.0,0.0,0.00%,6946699.0,6872899.0
OLMA,73585.0,1.2681%,14.86,-0.27%,14.9141,1306397.90838,120.52%,5876141.0,5802556.0
CARR,73514.66000000387,0.1914%,65.88,-1.42%,65.9758,5310801.703545,5.54%,38482555.88,38409041.22
USB,73183.17999999225,0.0695%,54.49,-1.87%,54.7822,7847926.287291,-26.40%,105350477.49,105277294.31
EBS,72472.0,1.6124%,8.95,-5.79%,9.2581,633563.97299,-35.51%,4567239.0,4494767.0
KURA,72352.0,1.1306%,9.51,0.96%,9.6731,1181802.869653,32.90%,6471910.0,6399558.0
EXEL,72197.0,0.2646%,49.71,3.22%,49.6439,3831186.62065,75.82%,27354973.0,27282776.0
DD,71914.21999999881,0.2780%,50.58,1.65%,50.6821,4839410.495471,22.30%,25940735.58,25868821.36
2382,70400.0,0.9278%,0.0,0.00%,0.0,0.0,0.00%,7657869.0,7587469.0
EBAY,70226.70999999717,0.2566%,108.13,0.41%,107.8634,6368500.321543,30.52%,27437215.13,27366988.42
INGM,68653.0,23.3149%,27.0,-0.74%,27.1531,1899273.848327,9.68%,363113.0,294460.0
SAIL,68073.0,1.1543%,11.77,-3.76%,11.7844,3000357.662408,-13.75%,5965170.0,5897097.0
FORTUM FH,68070.0,0.6894%,0.0,0.00%,0.0,0.0,0.00%,9942406.0,9874336.0
VVV,67912.0,0.6309%,34.5,-3.14%,34.6675,2468787.868686,-37.62%,10832529.0,10764617.0
WRBY,67783.0,1.8590%,28.79,-2.57%,28.9617,4224735.343285,1.13%,3714076.0,3646293.0
RBBN,67592.0,1.8289%,2.63,-5.40%,2.6767,870038.762413,29.17%,3763340.0,3695748.0
VZ,67109.1399999857,0.0287%,47.23,0.02%,47.3014,18560051.082987,13.52%,233779521.23,233712412.09
SPRY,66993.0,1.3436%,8.6,-1.60%,8.7078,1296455.992653,1.90%,5052997.0,4986004.0
UAMY,66886.0,0.3776%,10.65,-0.09%,10.4946,12629690.253253,18.41%,17782514.0,17715628.0
TGB,66872.0,0.4551%,7.57,1.07%,7.7371,6118609.989573,5.07%,14762228.0,14695356.0
RLAY,66867.0,0.7050%,12.85,0.71%,12.7825,3228409.106709,76.36%,9550964.0,9484097.0
CCI,66600.60000000149,0.2247%,90.67,0.11%,91.195,3640693.978875,-11.72%,29700376.67,29633776.07
BMY,66341.42000000179,0.0659%,55.67,-0.87%,55.8023,8390896.463395,-16.37%,100760144.67,100693803.25
HST,66133.1099999994,0.1165%,21.78,-2.20%,21.8245,8780653.644082,36.43%,56825322.78,56759189.67
HBM CN,65760.0,0.4595%,0.0,0.00%,0.0,0.0,0.00%,14378199.0,14312439.0
