Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
CCI,92794.0,0.3166%,89.26,0.54%,89.5258,3292670.624054,6.39%,29399414.78,29306620.78
ITM LN,89545.0,2.5392%,0.0,0.00%,0.0,0.0,0.00%,3616024.0,3526479.0
ADBE,86902.0,0.2286%,250.71,1.87%,249.2175,5068506.751454,-1.18%,38107410.1,38020508.1
3323,80000.0,1.1087%,0.0,0.00%,0.0,0.0,0.00%,7295799.0,7215799.0
HSBA,75669.0,0.6728%,0.0,0.00%,0.0,0.0,0.00%,11322447.0,11246778.0
VICI,72054.14999999106,0.0889%,28.58,-2.12%,28.5909,10303255.257745,-37.93%,81096622.35,81024568.2
SAB,70310.0,2.4517%,0.0,0.00%,0.0,0.0,0.00%,2938156.0,2867846.0
VNET,66065.0,1.2205%,8.34,0.36%,8.3141,2774802.880546,-33.05%,5479039.0,5412974.0
BLDP,65741.0,0.6538%,3.39,-0.29%,3.3882,3036746.892255,-46.12%,10120794.0,10055053.0
UNIT,64224.0,0.2248%,11.77,-0.51%,11.7815,2478916.415472,-40.92%,28638318.0,28574094.0
UCG,64164.0,2.4394%,0.0,0.00%,0.0,0.0,0.00%,2694525.0,2630361.0
5020,61708.0,1.8282%,0.0,0.00%,0.0,0.0,0.00%,3437049.0,3375341.0
1299,58992.0,0.8989%,0.0,0.00%,0.0,0.0,0.00%,6621946.0,6562954.0
ISP,56261.0,0.2577%,0.0,0.00%,0.0,0.0,0.00%,21891209.0,21834948.0
BARC,54765.0,0.6343%,0.0,0.00%,0.0,0.0,0.00%,8689078.0,8634313.0
4689,54600.0,3.1592%,0.0,0.00%,0.0,0.0,0.00%,1782884.0,1728284.0
BCP,53454.0,0.4158%,0.0,0.00%,0.0,0.0,0.00%,12910666.0,12857212.0
IRT,52578.0,0.2201%,16.25,-0.37%,16.2713,1868579.637872,-47.22%,23944299.0,23891721.0
DOC,52112.0,0.0784%,16.42,1.55%,16.3731,9556037.204217,2.79%,66525481.17,66473369.17
7201,49500.0,1.5282%,0.0,0.00%,0.0,0.0,0.00%,3288525.0,3239025.0
IAG,48239.0,1.4106%,16.59,-1.66%,16.687,5743942.3246,-31.15%,3467953.0,3419714.0
AIBG,46566.0,1.5469%,0.0,0.00%,0.0,0.0,0.00%,3056774.0,3010208.0
RR/,44303.0,0.6150%,0.0,0.00%,0.0,0.0,0.00%,7248448.0,7204145.0
CAG,42530.0,0.0741%,14.06,-2.02%,14.1513,10354646.652154,-36.95%,57436082.35,57393552.35
PSKY,41534.0,0.0789%,11.09,8.30%,11.0697,12285993.285218,-18.55%,52667926.24,52626392.24
SES,40166.0,0.4873%,1.05,0.00%,1.0451,5666458.435371,-20.12%,8282886.0,8242720.0
JPM,38093.0,0.0200%,312.47,-0.24%,313.3753,6135359.012101,-30.79%,190463995.23,190425902.23
LUMN,34567.0,0.0282%,9.32,5.43%,9.2213,12042533.214529,18.84%,122767680.0,122733113.0
REG,34012.0,0.2198%,78.65,1.03%,78.4253,1842153.010999,-42.35%,15511001.85,15476989.85
NWG,32249.0,0.6602%,15.38,-3.33%,15.3889,3502555.59403,-22.40%,4917155.0,4884906.0
AES,32133.0,0.0495%,14.28,-1.18%,14.2807,19430061.166706,126.23%,64995574.45,64963441.45
SMCI,30108.0,0.0775%,27.09,-1.13%,27.497,25043923.295165,19.10%,38861715.4,38831607.4
9959,29000.0,2.0028%,0.0,0.00%,0.0,0.0,0.00%,1476960.0,1447960.0
PFE,28128.0,0.0095%,26.33,-1.39%,26.4146,29318723.954145,-24.98%,294669711.7,294641583.7
BEN,27788.0,0.0706%,29.84,-0.43%,29.9888,6782878.062087,-11.66%,39381139.97,39353351.97
BBVA,27477.0,0.2776%,22.0,-0.54%,22.063,740321.504845,-55.05%,9927208.0,9899731.0
ENEL,26790.0,0.2184%,0.0,0.00%,0.0,0.0,0.00%,12295571.0,12268781.0
KVUE,25699.0,0.0190%,17.43,-0.57%,17.4673,11320531.404876,-34.71%,135054457.53,135028758.53
KAR,25631.0,8.1593%,0.0,0.00%,0.0,0.0,0.00%,339765.0,314134.0
IBE,25405.0,0.2488%,0.0,0.00%,0.0,0.0,0.00%,10238144.0,10212739.0
PCG,25018.0,0.0154%,16.45,-1.02%,16.5299,13116654.089434,-51.23%,162123965.62,162098947.62
KO,24736.0,0.0120%,78.58,-0.23%,78.7742,12610373.169441,-16.72%,205810058.76,205785322.76
VZ,24648.0,0.0106%,48.11,0.17%,48.1016,24123034.915166,-30.50%,233497328.03,233472680.03
9107,24400.0,10.1610%,0.0,0.00%,0.0,0.0,0.00%,264533.0,240133.0
HPE,24259.0,0.0271%,28.57,-0.70%,28.6505,11032478.535952,-35.83%,89569303.77,89545044.77
CABK,24246.0,0.7394%,0.0,0.00%,0.0,0.0,0.00%,3303450.0,3279204.0
GEN,24170.0,0.0497%,19.37,0.41%,19.3436,4876445.047252,-31.11%,48698703.29,48674533.29
ST,23572.0,0.1622%,42.19,1.32%,41.7885,2029007.315679,-23.24%,14558426.0,14534854.0
XOM,23024.0,0.0094%,152.75,-1.02%,152.8939,15458208.043995,-32.46%,244485352.33,244462328.33
NCLH,23005.0,0.0691%,18.81,3.47%,18.7776,31697776.209053,52.61%,33304984.18,33281979.18
HL,22380.0,0.0241%,18.06,0.22%,18.2033,11376230.230803,-4.66%,92722151.0,92699771.0
L1G,22379.0,4.0970%,0.0,0.00%,0.0,0.0,0.00%,568609.0,546230.0
NRG,22317.0,0.1365%,153.37,-1.42%,153.9506,2380555.07851,14.71%,16376471.58,16354154.58
TELIA,21954.0,2.8439%,0.0,0.00%,0.0,0.0,0.00%,793920.0,771966.0
CHTR,21952.0,0.1695%,171.74,3.98%,171.8875,4041988.701244,-34.07%,12976320.17,12954368.17
APLD,21827.0,0.1743%,33.55,-2.04%,34.0916,17041297.216749,-21.07%,12541181.0,12519354.0
FCEL,21818.0,1.2223%,13.31,2.38%,13.2205,10307931.581503,-25.40%,1806785.0,1784967.0
YNS,21800.0,2.4558%,0.0,0.00%,0.0,0.0,0.00%,909500.0,887700.0
PRU,21043.0,0.0603%,98.62,0.52%,98.6966,1895588.23543,-11.07%,34897161.11,34876118.11
B3SA3,21000.0,1.9465%,0.0,0.00%,0.0,0.0,0.00%,1099882.0,1078882.0
CTRA,20369.0,0.0316%,35.38,-1.48%,35.3039,6543107.186855,11.66%,64577440.91,64557071.91
5019,20100.0,2.3150%,0.0,0.00%,0.0,0.0,0.00%,888361.0,868261.0
HYLN,19968.0,0.2651%,2.04,6.81%,1.9739,838957.440897,33.97%,7552606.0,7532638.0
EVGO,19352.0,0.1718%,2.17,3.33%,2.1457,2392155.639059,-43.73%,11282849.0,11263497.0
PCELL SS,19080.0,2.5393%,0.0,0.00%,0.0,0.0,0.00%,770474.0,751394.0
7167,18800.0,3.4281%,0.0,0.00%,0.0,0.0,0.00%,567216.0,548416.0
OPAL,18240.0,0.5479%,2.2,1.85%,2.2109,114028.855091,-8.51%,3347298.0,3329058.0
8058,17980.0,0.6027%,0.0,0.00%,0.0,0.0,0.00%,3001357.0,2983377.0
GDS,17958.0,1.1972%,42.41,0.31%,42.1911,624362.424789,-73.92%,1517927.0,1499969.0
PPL,17944.0,0.0297%,37.6,0.43%,37.8157,11520915.027446,-57.85%,60390980.44,60373036.44
TTD,17674.0,0.0307%,24.24,2.76%,24.3816,17025167.865044,15.85%,57665169.59,57647495.59
AMCR,17643.0,0.0481%,37.75,-0.76%,37.9062,3806253.99951,-32.78%,36704327.04,36686684.04
WY,17541.0,0.0393%,23.99,-2.16%,24.4246,7384464.013886,-10.84%,44602735.52,44585194.52
EQNR,17479.0,2.2269%,39.71,-2.55%,39.7435,3472536.524564,-24.42%,802396.0,784917.0
CWR LN,17455.0,2.3877%,0.0,0.00%,0.0,0.0,0.00%,748485.0,731030.0
MO,17322.0,0.0186%,74.55,2.62%,73.7709,11813849.155519,-52.30%,93388521.65,93371199.65
KHC,17286.0,0.0180%,22.49,-0.75%,22.5548,14253542.162748,9.54%,95790922.66,95773636.66
VTY,17012.0,7.7542%,0.0,0.00%,0.0,0.0,0.00%,236404.0,219392.0
7211,16800.0,2.3199%,0.0,0.00%,0.0,0.0,0.00%,740984.0,724184.0
MOS,16795.0,0.0665%,23.15,-0.52%,23.1861,5394807.893139,-30.39%,25282087.27,25265292.27
83,16792.0,0.3186%,0.0,0.00%,0.0,0.0,0.00%,5286781.0,5269989.0
JNJ,16401.0,0.0120%,227.19,-1.16%,228.182,6863587.675701,-15.86%,137077375.85,137060974.85
GEVO,16144.0,0.1009%,2.03,6.28%,1.9721,2681428.224702,-18.42%,16020804.0,16004660.0
751,16000.0,1.1722%,0.0,0.00%,0.0,0.0,0.00%,1381006.0,1365006.0
INCH,15822.0,6.8158%,0.0,0.00%,0.0,0.0,0.00%,247958.0,232136.0
WEB,15755.0,10.3668%,0.0,0.00%,0.0,0.0,0.00%,167731.0,151976.0
DLR,15639.0,0.0650%,200.7,-0.12%,200.6031,1206792.440784,-62.65%,24090156.94,24074517.94
BANC,15504.0,0.0674%,18.58,-0.80%,18.6613,2533829.75855,-5.41%,23017326.0,23001822.0
CNC,15245.0,0.0467%,53.34,-0.65%,53.4909,5887824.14141,-46.13%,32661760.69,32646515.69
CCL,15170.0,0.0225%,26.66,0.57%,26.8371,21981175.199575,-21.57%,67300225.51,67285055.51
BF/B,15065.0,0.1969%,0.0,0.00%,0.0,0.0,0.00%,7664908.0,7649843.0
NEM,14757.0,0.0233%,108.62,-2.22%,109.6789,5126670.523969,-38.19%,63361664.09,63346907.09
ALMB,14748.0,3.0215%,0.0,0.00%,0.0,0.0,0.00%,502848.0,488100.0
NI,14464.0,0.0331%,48.08,-0.41%,48.3055,4686801.90115,-53.59%,43707861.28,43693397.28
HLI,14301.0,0.3108%,153.08,-1.08%,153.6188,695708.529224,6.89%,4615008.0,4600707.0
AMT,14289.0,0.0578%,181.61,-0.60%,181.8949,1943196.803908,-35.37%,24734884.71,24720595.71
2388,14136.0,0.4010%,0.0,0.00%,0.0,0.0,0.00%,3539516.0,3525380.0
IPO,13915.0,0.6380%,49.67,2.48%,49.7244,12273.229022,-3.72%,2195027.0,2181112.0
DOW,13780.0,0.0298%,40.29,-0.49%,40.3984,9176886.120043,-42.41%,46219736.49,46205956.49
HAL,13756.0,0.0186%,41.66,-1.51%,41.6753,9614272.690901,-27.40%,73858126.3,73844370.3
16,13744.0,1.0841%,0.0,0.00%,0.0,0.0,0.00%,1281504.0,1267760.0
ELAN,13713.0,0.0320%,22.51,0.63%,22.5135,4142980.1498,27.46%,42910796.0,42897083.0
8031,13156.0,0.6243%,0.0,0.00%,0.0,0.0,0.00%,2120437.0,2107281.0
VIAV,13030.0,0.0425%,55.33,5.59%,55.4932,10042277.643925,-52.85%,30654279.0,30641249.0
CARR,13001.0,0.0340%,67.62,0.67%,67.774,7349001.441238,-53.42%,38250427.17,38237426.17
2489,13000.0,2.3108%,0.0,0.00%,0.0,0.0,0.00%,575585.0,562585.0
FTI,12903.0,0.0342%,75.79,0.29%,75.3722,5761942.042776,-4.92%,37795996.0,37783093.0
NIU,12816.0,0.6423%,3.08,-0.65%,3.0613,102731.308225,-31.15%,2008171.0,1995355.0
IONR,12776.0,0.6835%,4.05,5.74%,3.9973,102149.665873,-26.40%,1882070.0,1869294.0
CVS,12650.0,0.0186%,82.09,-1.44%,82.5797,4941894.735304,-40.69%,68019281.28999999,68006631.28999999
MIR,12612.0,0.0397%,19.63,-0.61%,19.424,3860202.559419,-32.10%,31808587.0,31795975.0
7011,12568.0,0.6048%,0.0,0.00%,0.0,0.0,0.00%,2090611.0,2078043.0
7259,12500.0,2.4438%,0.0,0.00%,0.0,0.0,0.00%,523991.0,511491.0
NWSA,12309.0,0.0266%,26.24,-0.30%,26.3464,4174369.994152,-3.17%,46292059.32,46279750.32
HBAN,12269.0,0.0077%,16.63,-0.78%,16.6722,14163468.583484,-31.78%,159708790.76,159696521.76
CRBG,12139.0,0.0650%,27.52,-0.07%,27.663,7076801.823361,-29.43%,18675993.0,18663854.0
SLDP,12120.0,0.1341%,3.42,-0.87%,3.3898,6092703.554865,35.73%,9051147.0,9039027.0
9531,12044.0,3.0323%,0.0,0.00%,0.0,0.0,0.00%,409239.0,397195.0
EOAN,12009.0,0.6770%,0.0,0.00%,0.0,0.0,0.00%,1785940.0,1773931.0
SW,11983.0,0.0300%,39.43,2.71%,39.5065,6017580.36884,-51.48%,39893988.39,39882005.39
7752,11900.0,2.7789%,0.0,0.00%,0.0,0.0,0.00%,440121.0,428221.0
ENGI,11690.0,0.6784%,0.0,0.00%,0.0,0.0,0.00%,1734897.0,1723207.0
TLS,11688.0,0.1481%,4.42,3.51%,4.4019,539033.516971,23.91%,7903411.0,7891723.0
ASPN,11640.0,0.2190%,4.27,15.09%,4.0959,2320136.663238,7.73%,5325876.0,5314236.0
8410,11600.0,2.9896%,0.0,0.00%,0.0,0.0,0.00%,399616.0,388016.0
CMG,11529.0,0.0148%,32.98,-2.97%,33.2662,20862378.52707,-40.64%,78108001.99000001,78096472.99000001
FCX,11483.0,0.0154%,56.55,-2.13%,56.9583,14899732.373617,-7.92%,74488176.78,74476693.78
ROL,11482.0,0.0473%,54.78,-1.70%,55.0684,1924715.077813,-23.27%,24272626.73,24261144.73
LZM,11416.0,0.4128%,5.67,3.47%,5.6085,572118.285274,-48.27%,2777213.0,2765797.0
8002,11192.0,0.7320%,0.0,0.00%,0.0,0.0,0.00%,1540079.0,1528887.0
EVRG,11031.0,0.0470%,82.61,-0.28%,83.0746,1544305.690922,-45.40%,23463546.84,23452515.84
NRGV,10728.0,0.1533%,4.38,-4.99%,4.4099,4417503.808872,15.92%,7009136.0,6998408.0
BTU,10684.0,0.0473%,26.53,-0.49%,26.0181,4290033.749888,24.99%,22615517.0,22604833.0
DD,10611.0,0.0410%,46.24,1.27%,46.1545,3269870.248515,-19.18%,25874812.66,25864201.66
SLI,10536.0,0.0746%,3.96,2.59%,3.9026,1534403.101479,-22.48%,14137413.0,14126877.0
SCHW,10536.0,0.0126%,91.54,-0.11%,92.0028,8532643.602262,-32.07%,83906731.64,83896195.64
APG,10519.0,0.0350%,45.94,0.48%,45.6054,4242803.10864,-39.82%,30091710.0,30081191.0
DAL,10508.0,0.0287%,68.98,1.46%,69.3408,9132001.67411,45.08%,36635635.99,36625127.99
DNL,10406.0,0.2612%,44.04,-0.09%,44.047,85430.276067,63.37%,3994890.0,3984484.0
MLT,10400.0,0.4917%,0.0,0.00%,0.0,0.0,0.00%,2125670.0,2115270.0
DVN,10361.0,0.0197%,50.56,-1.58%,50.4677,9504621.058399,-1.93%,52693494.370000005,52683133.370000005
NLY,10224.0,0.0151%,22.82,-0.35%,22.8686,3981606.951126,-44.62%,67504943.0,67494719.0
CNP,10170.0,0.0199%,43.35,-0.69%,43.5604,4627585.016572,-28.90%,51167288.65,51157118.65
1672,10000.0,4.6071%,0.0,0.00%,0.0,0.0,0.00%,227055.0,217055.0
SLB,9893.0,0.0082%,56.92,0.07%,56.7831,9711057.641998,-29.62%,120800680.88,120790787.88
SWKS,9866.0,0.0415%,69.4,-1.10%,68.7091,4195243.174988,-48.67%,23803664.17,23793798.17
STE,9839.0,0.1117%,214.4,-1.14%,215.9184,678936.991547,-28.73%,8818941.879999999,8809102.879999999
6823,9832.0,0.2868%,0.0,0.00%,0.0,0.0,0.00%,3438468.0,3428636.0
MRP,9742.0,0.0561%,30.37,-0.98%,30.4294,1149209.696137,-19.87%,17366211.0,17356469.0
PTEN,9665.0,0.0178%,11.99,-1.88%,11.9032,11433214.982312,22.36%,54406091.0,54396426.0
LAC,9624.0,0.0514%,5.71,-0.35%,5.6223,12456356.031823,-56.52%,18739563.0,18729939.0
4613,9600.0,9.0862%,0.0,0.00%,0.0,0.0,0.00%,115255.0,105655.0
DLTR,9549.0,0.0765%,94.67,-2.51%,95.0571,3158939.516463,-1.75%,12492993.11,12483444.11
WMB,9547.0,0.0118%,75.54,-1.01%,75.6439,4621281.265569,-47.66%,80865961.31,80856414.31
EVN,9424.0,0.6021%,10.39,-0.76%,10.3988,108242.142495,4.43%,1574555.0,1565131.0
CNX,9333.0,0.0577%,37.88,-2.65%,37.8881,1600773.293134,-47.79%,16184217.0,16174884.0
5803,9220.0,0.4417%,0.0,0.00%,0.0,0.0,0.00%,2096745.0,2087525.0
LNT,9088.0,0.0338%,74.06,0.86%,74.5524,4344324.196619,10.41%,26909990.43,26900902.43
6503,9088.0,0.6159%,0.0,0.00%,0.0,0.0,0.00%,1484731.0,1475643.0
HOOD,8980.0,0.0200%,73.66,1.06%,74.2141,25254844.450472,-19.00%,44899497.89,44890517.89
CMS,8965.0,0.0275%,76.03,-0.93%,76.3974,3278677.982954,-9.50%,32557693.74,32548728.74
ABX,8912.0,0.3046%,9.44,-0.63%,9.5029,685981.39234,35.13%,2934774.0,2925862.0
SHO,8863.0,0.0358%,9.89,0.71%,9.871,1329805.587396,-3.63%,24764302.0,24755439.0
OXY,8861.0,0.0171%,58.71,-3.09%,58.8616,13859603.633293,6.69%,51832547.58,51823686.58
SAABB,8809.0,1.6087%,0.0,0.00%,0.0,0.0,0.00%,556398.0,547589.0
IMO,8671.0,5.1164%,128.48,-4.13%,128.5112,1359948.613261,57.59%,178144.0,169473.0
TRMB,8664.0,0.0508%,68.42,1.63%,68.1146,2028238.059631,19.41%,17074958.32,17066294.32
NKE,8634.0,0.0116%,44.4,0.09%,44.4828,11562775.522165,-46.66%,74580860.36,74572226.36
LUV,8609.0,0.0291%,38.76,2.22%,38.9816,10101378.9136,98.87%,29555593.92,29546984.92
ARE,8584.0,0.0575%,41.39,2.17%,41.2359,2418960.158403,1.79%,14936568.51,14927984.51
PNW,8521.0,0.0605%,103.54,-0.17%,103.804,1555508.103718,40.07%,14083319.72,14074798.72
TMV,8357.0,8.8878%,38.36,-0.90%,38.2791,605431.941219,-1.43%,102385.0,94028.0
TD,8336.0,0.1148%,107.31,-0.36%,107.5112,2306132.347445,-0.77%,7268611.0,7260275.0
WRB,8264.0,0.0330%,66.38,-0.67%,66.68,2202426.137563,-20.71%,25026031.83,25017767.83
CRH,8253.0,0.0257%,115.45,-2.51%,116.3871,4004095.322443,-54.51%,32088114.42,32079861.42
AEO,8218.0,0.0412%,16.94,-2.76%,17.0185,5013768.527343,29.81%,19955507.0,19947289.0
GLW,8195.0,0.0178%,158.26,-3.64%,159.885,7179572.616934,-44.24%,46128624.24,46120429.24
MGR,8194.0,0.4583%,20.41,0.99%,20.3476,14726.6,-42.24%,1796172.0,1787978.0
VIK,8178.0,0.2657%,81.5,-0.50%,81.707,1617098.58594,-45.06%,3085916.0,3077738.0
ON,8085.0,0.0211%,103.03,2.20%,102.3913,9699504.328903,1.53%,38414147.81,38406062.81
VTR,8073.0,0.0240%,88.02,0.18%,88.0273,4084405.443728,-54.35%,33610509.86,33602436.86
DBS,8056.0,0.6739%,0.0,0.00%,0.0,0.0,0.00%,1203443.0,1195387.0
APH,8055.0,0.0113%,142.3,-3.37%,143.543,5773915.872729,-38.01%,71540187.27,71532132.27
TSN,8022.0,0.0371%,63.68,-0.61%,63.9668,3896405.703047,26.78%,21623976.07,21615954.07
AMTM,8017.0,0.0385%,25.65,-2.21%,25.8143,2066666.005035,13.54%,20820641.0,20812624.0
PENN,8007.0,0.0602%,17.27,-1.09%,17.373,4547302.264253,-25.48%,13316894.0,13308887.0
YZJSGD,8000.0,0.2479%,0.0,0.00%,0.0,0.0,0.00%,3235566.0,3227566.0
CL,7958.0,0.0158%,87.26,2.23%,87.759,8933072.733922,19.18%,50231834.36,50223876.36
SBAC,7903.0,0.1105%,218.58,-1.18%,219.0628,613162.282141,-60.54%,7160909.2,7153006.2
MAS,7899.0,0.0538%,71.24,-0.81%,71.4815,1991449.551406,-30.98%,14679879.82,14671980.82
MRK,7897.0,0.0055%,112.16,2.73%,112.7767,11953717.915146,-30.22%,142927504.18,142919607.18
OPLN,7894.0,0.0571%,31.49,0.16%,31.3926,509588.717081,-5.05%,13829551.0,13821657.0
LUMI,7880.0,0.7653%,0.0,0.00%,0.0,0.0,0.00%,1037607.0,1029727.0
SO,7795.0,0.0087%,96.71,0.01%,96.7638,7189390.447599,-13.63%,89441294.7,89433499.7
VLTO,7781.0,0.0460%,87.63,-0.65%,87.8452,1587116.30238,-44.84%,16918950.2,16911169.2
PEG,7769.0,0.0185%,80.15,-1.85%,80.7338,2966718.500277,-9.29%,42057385.66,42049616.66
BEZQ,7728.0,0.3998%,0.0,0.00%,0.0,0.0,0.00%,1940812.0,1933084.0
SAND,7676.0,1.1341%,0.0,0.00%,0.0,0.0,0.00%,684536.0,676860.0
8267,7656.0,0.5408%,0.0,0.00%,0.0,0.0,0.00%,1423227.0,1415571.0
EXC,7620.0,0.0072%,46.5,1.11%,46.5587,7146086.851887,-62.88%,106003951.99,105996331.99
META,7582.0,0.0062%,608.745,-0.52%,611.561,21404028.502651,-59.44%,122079869.91,122072287.91
DUK,7571.0,0.0121%,128.6,-0.73%,129.3654,2578998.678465,-32.13%,62612632.55,62605061.55
ENVX,7560.0,0.0947%,6.77,1.50%,6.7113,2876204.242205,-33.29%,7992705.0,7985145.0
BATS,7554.0,0.5792%,0.0,0.00%,0.0,0.0,0.00%,1311733.0,1304179.0
POLI,7539.0,0.6931%,0.0,0.00%,0.0,0.0,0.00%,1095316.0,1087777.0
BPE,7456.0,0.4894%,0.0,0.00%,0.0,0.0,0.00%,1530834.0,1523378.0
EW,7449.0,0.0232%,83.98,0.57%,84.1277,6580877.217851,-0.93%,32184446.5,32176997.5
PG,7398.0,0.0062%,147.26,0.12%,147.7725,6814828.765464,-28.20%,119451720.09,119444322.09
ETR,7396.0,0.0192%,116.43,-1.26%,116.8662,2737479.442955,-11.29%,38599413.91,38592017.91
APO,7385.0,0.0275%,130.46,1.35%,130.7643,3906834.099957,-7.26%,26868399.72,26861014.72
UPS,7359.0,0.0199%,107.57,-1.13%,107.9034,4225215.916062,-30.67%,36903249.8,36895890.8
CTVA,7350.0,0.0199%,80.85,-0.20%,81.1277,3543099.260242,-0.55%,36877953.01,36870603.01
TECH,7332.0,0.0569%,55.02,-0.54%,55.1113,1954357.38769,-44.52%,12889487.32,12882155.32
BBY,7266.0,0.0307%,60.05,-0.73%,60.2495,2389418.758453,-25.41%,23644215.49,23636949.49
XYZ,7262.0,0.0231%,71.81,1.84%,71.9383,3808840.407817,-7.24%,31512347.51,31505085.51
KEP,7180.0,0.4377%,15.13,-1.05%,15.1926,348980.266874,-16.49%,1647629.0,1640449.0
APTV,7145.0,0.0520%,60.49,0.38%,60.5809,2473685.427598,8.02%,13735074.26,13727929.26
TJX,7104.0,0.0108%,156.83,0.05%,156.9664,4125937.615296,-10.56%,65525782.75,65518678.75
AOS,7047.0,0.0675%,60.35,-2.41%,60.3902,2368359.564428,-48.03%,10446539.84,10439492.84
LYB,7010.0,0.0291%,74.99,0.52%,74.7691,7589625.596106,-13.20%,24118421.6,24111411.6
MKC,7008.0,0.0353%,50.24,-1.18%,50.4204,2913054.967393,-36.55%,19853197.84,19846189.84
MCHP,6999.0,0.0100%,93.95,1.12%,93.6979,8062759.893245,-13.88%,69917400.91,69910401.91
UDR,6970.0,0.0231%,36.39,0.14%,36.4698,3681552.164814,-50.27%,30145725.34,30138755.34
GLE,6918.0,1.0169%,0.345,-1.40%,0.3346,7055.054919,-89.78%,687234.0,680316.0
SOLV,6894.0,0.0651%,66.63,-1.08%,66.8548,1345378.248142,-29.52%,10594158.36,10587264.36
MRNA,6888.0,0.0269%,45.37,-1.24%,45.1695,10233112.465485,68.69%,25606010.94,25599122.94
EOSE,6888.0,0.0535%,6.45,-3.73%,6.5167,14147205.256232,-24.96%,12885122.0,12878234.0
EQT,6880.0,0.0151%,58.66,-2.36%,58.7212,7408481.076212,7.25%,45484061.08,45477181.08
NEE,6863.0,0.0048%,96.95,-0.95%,97.4104,7106181.865896,-59.51%,143416423.88,143409560.88
EIX,6859.0,0.0154%,69.88,0.56%,69.7812,4180156.982144,1.36%,44653522.49,44646663.49
1929,6816.0,0.4226%,0.0,0.00%,0.0,0.0,0.00%,1619736.0,1612920.0
2317,6800.0,0.0840%,0.0,0.00%,0.0,0.0,0.00%,8102911.0,8096111.0
IRM,6757.0,0.0343%,127.19,0.95%,126.8595,2400109.588839,-52.37%,19682710.99,19675953.99
INW,6757.0,3.4063%,0.0,0.00%,0.0,0.0,0.00%,205123.0,198366.0
MDT,6755.0,0.0094%,80.0,-1.20%,80.3374,8268505.566232,-47.61%,71934964.97,71928209.97
