Holding_Ticker,Shares_Change,Change_Pct,Price,Price_Change_Pct,VWAP,Volume,Volume_Change_Pct,Shares_T0,Shares_T1
PYPL,251299.37000000477,0.3596%,45.23,0.36%,45.1736,15923777.087626,-16.17%,70127770.44,69876471.07
T,238846.3600000143,0.0635%,24.74,-0.52%,24.9642,34609671.85349,-7.58%,376306053.23,376067206.87
TMUS,238741.44999999553,0.4188%,190.28,-0.30%,191.3733,3584460.689999,-19.93%,57245927.3,57007185.85
F,236548.93999999762,0.0872%,13.57,12.61%,13.2857,216261152.282606,342.70%,271475633.99,271239085.05
600456 C1,222000.0,2.5002%,0.0,0.00%,0.0,0.0,0.00%,9101373.0,8879373.0
PANW,219276.94000000507,0.3351%,227.79,6.61%,222.4582,9337732.688501,-0.71%,65657980.6,65438703.66
PLUG,216879.0,0.3330%,3.96,12.50%,3.8331,163401845.648815,-6.78%,65355172.0,65138293.0
DIEDU,215940.0,100.0000%,0.0,0.00%,0.0,0.0,0.00%,215940.0,0.0
CPRT,212858.1700000018,0.3120%,32.94,-0.99%,32.8671,5863796.816542,-1.33%,68444811.44,68231953.27
ASX,209144.0,2.1430%,35.47,0.48%,35.2683,6657740.921752,-19.36%,9968623.0,9759479.0
3888,202400.0,2.0139%,0.0,0.00%,0.0,0.0,0.00%,10252378.0,10049978.0
FTNT,195486.43000000715,0.3040%,117.69,1.95%,116.2717,5236583.468044,-22.05%,64495652.870000005,64300166.44
ADI,191423.9200000018,0.4109%,432.39,2.29%,432.4392,3486313.780848,-8.18%,46772872.65,46581448.73
KVUE,189926.29999998212,0.1402%,17.19,0.12%,17.1956,31132959.037888,7.34%,135619569.47,135429643.17000002
1888,189000.0,1.9997%,0.0,0.00%,0.0,0.0,0.00%,9640397.0,9451397.0
BKNG,188412.76000000536,0.3238%,155.03,-1.76%,155.9752,6829752.673401,-35.23%,58375868.56,58187455.8
696,188000.0,2.0072%,0.0,0.00%,0.0,0.0,0.00%,9554226.0,9366226.0
LAR,186360.0,2.1691%,10.81,-8.31%,10.8877,4229300.784885,-4.95%,8778071.0,8591711.0
UAMY,178626.0,1.0045%,9.97,-6.38%,10.0394,9301259.292359,-26.35%,17961140.0,17782514.0
PDD,175803.0,0.8935%,99.6,0.81%,99.3079,10704517.149827,91.55%,19850488.0,19674685.0
TROX,174506.0,1.6322%,8.79,-5.79%,8.9497,3971920.570011,12.75%,10865961.0,10691455.0
688538,173000.0,1.8886%,0.0,0.00%,0.0,0.0,0.00%,9333185.0,9160185.0
EXC,172234.79000000656,0.1631%,44.27,0.18%,44.26,9424616.079615,56.36%,105756837.98,105584603.19
9698,170764.0,1.9505%,0.0,0.00%,0.0,0.0,0.00%,8925767.0,8755003.0
2899 HK,170000.0,0.2302%,0.0,0.00%,0.0,0.0,0.00%,74027635.0,73857635.0
ORLY,169067.4900000021,0.2676%,89.7,-1.81%,89.8797,6409695.734832,-26.10%,63338251.84,63169184.35
HUMA,168905.0,2.2598%,1.13,13.00%,1.0942,26084733.716284,223.52%,7643380.0,7474475.0
UNIT,168667.0,0.5743%,11.3,-0.62%,11.405,3140929.506284,-48.57%,29540146.0,29371479.0
ALIT,151732.0,0.4797%,0.7915,-4.42%,0.7445,28642138.783987,-37.77%,31784220.0,31632488.0
AFC LN,148256.0,0.9776%,0.0,0.00%,0.0,0.0,0.00%,15314164.0,15165908.0
ALM,146280.0,2.5010%,19.53,-6.64%,20.4338,5516742.251315,-4.54%,5995153.0,5848873.0
900926,146200.0,2.0440%,0.0,0.00%,0.0,0.0,0.00%,7298943.0,7152743.0
EUR AU,145112.0,1.8591%,0.0,0.00%,0.0,0.0,0.00%,7950754.0,7805642.0
1347,144000.0,2.0373%,0.0,0.00%,0.0,0.0,0.00%,7212038.0,7068038.0
FER,137725.0,0.7492%,67.9,-3.07%,67.7431,1574181.69196,-14.37%,18520592.0,18382867.0
NEL NO,136608.0,0.9776%,0.0,0.00%,0.0,0.0,0.00%,14109992.0,13973384.0
002176 C2,136400.0,1.8528%,0.0,0.00%,0.0,0.0,0.00%,7498340.0,7361940.0
BRK.B,136356.0,0.3597%,485.52,1.24%,484.6799,4432514.3803,3.31%,38048949.0,37912593.0
300014 C2,136322.0,1.8283%,0.0,0.00%,0.0,0.0,0.00%,7592694.0,7456372.0
C,135278.59000000358,0.1157%,124.1,-1.39%,124.6606,7207145.454376,-36.65%,117024268.44,116888989.85
2382,134500.0,1.7564%,0.0,0.00%,0.0,0.0,0.00%,7792369.0,7657869.0
300207 C2,132000.0,1.8375%,0.0,0.00%,0.0,0.0,0.00%,7315691.0,7183691.0
200725,129200.0,1.8599%,0.0,0.00%,0.0,0.0,0.00%,7075899.0,6946699.0
002709 C2,127600.0,1.8678%,0.0,0.00%,0.0,0.0,0.00%,6958985.0,6831385.0
1686 HK,127200.0,0.8462%,0.0,0.00%,0.0,0.0,0.00%,15159600.0,15032400.0
ORCL,121921.98999999464,0.1214%,189.76,-2.10%,189.2334,15789272.716838,-6.52%,100546640.83,100424718.84
MXL,121356.0,0.8255%,87.73,-14.22%,92.4005,5752025.726033,17.16%,14822740.0,14701384.0
1258 HK,118000.0,0.2302%,0.0,0.00%,0.0,0.0,0.00%,51372100.0,51254100.0
PCAR,116858.0700000003,0.3047%,111.78,-1.04%,111.9219,1965255.512704,-19.48%,38466389.03,38349530.96
LIN,115215.47000000626,0.3440%,513.26,1.76%,511.1552,2359017.263379,33.33%,33607739.870000005,33492524.4
CTSH,114620.47999999672,0.2583%,45.97,-6.66%,45.9788,8992071.811515,7.83%,44491951.73,44377331.25
SWKS,114147.1799999997,0.4791%,68.14,-2.84%,67.9922,4624755.58339,-18.11%,23940743.31,23826596.13
3858 HK,114000.0,2.5237%,0.0,0.00%,0.0,0.0,0.00%,4631200.0,4517200.0
ADBE,113215.6799999997,0.2967%,236.07,-4.10%,235.3998,3870192.22207,19.98%,38269721.83,38156506.15
COST,112543.41000000015,0.3540%,1033.08,3.36%,1031.0955,1654600.222718,-19.43%,31903385.88,31790842.47
688469,109410.0,1.8902%,0.0,0.00%,0.0,0.0,0.00%,5897571.0,5788161.0
3396,109300.0,2.0383%,0.0,0.00%,0.0,0.0,0.00%,5471564.0,5362264.0
POMO4 BZ,109000.0,1.0655%,0.0,0.00%,0.0,0.0,0.00%,10338600.0,10229600.0
GLEN LN,108600.0,0.2281%,0.0,0.00%,0.0,0.0,0.00%,47718776.0,47610176.0
GEHC,107689.58999999613,0.2774%,61.89,0.31%,61.9121,4169659.792554,-31.36%,38927960.29,38820270.7
GRND3 BZ,106700.0,0.7839%,0.0,0.00%,0.0,0.0,0.00%,13717900.0,13611200.0
CSGP,106602.12999999523,0.2811%,31.97,-2.89%,32.1152,8482366.749981,3.26%,38034953.05,37928350.92
002460 C2,105600.0,1.8159%,0.0,0.00%,0.0,0.0,0.00%,5920952.0,5815352.0
300450 C2,104900.0,1.8592%,0.0,0.00%,0.0,0.0,0.00%,5747210.0,5642310.0
NXPI,104612.24000000209,0.4003%,298.41,-2.48%,298.1452,3250433.822948,-34.67%,26236244.23,26131631.99
002600,103500.0,1.9973%,0.0,0.00%,0.0,0.0,0.00%,5285612.0,5182112.0
USB,102021.99000000954,0.0968%,52.74,-3.21%,53.0455,14646438.667421,86.63%,105452499.48,105350477.49
1211 HK,102000.0,1.3860%,0.0,0.00%,0.0,0.0,0.00%,7461559.0,7359559.0
SGML,101833.0,2.1107%,18.83,-7.24%,19.1861,3945011.999377,-19.61%,4926405.0,4824572.0
TME,100379.0,1.7059%,8.94,-2.72%,8.9476,13812787.428586,72.77%,5984643.0,5884264.0
XEL,99631.30000000447,0.1485%,79.91,-0.86%,79.721,3867883.519967,-52.07%,67207022.9,67107391.6
601360,98900.0,2.0121%,0.0,0.00%,0.0,0.0,0.00%,5014118.0,4915218.0
ABNB,98732.4299999997,0.3108%,132.97,-2.98%,133.4385,3440911.91297,-33.48%,31867255.48,31768523.05
INDI,98653.0,0.5874%,4.51,-4.85%,4.5781,6283261.371255,-12.42%,16892186.0,16793533.0
STM,96837.0,0.6350%,63.39,5.44%,62.1174,16894999.954584,56.98%,15346631.0,15249794.0
002466 C2,96794.0,1.8329%,0.0,0.00%,0.0,0.0,0.00%,5377799.0,5281005.0
603659 C1,96720.0,1.8745%,0.0,0.00%,0.0,0.0,0.00%,5256428.0,5159708.0
CRDO,96577.0,0.9733%,189.36,-9.92%,190.5424,6644678.019106,-16.93%,10019241.0,9922664.0
DDOG,96141.62000000104,0.3103%,205.31,1.48%,203.0526,4578257.293061,-40.85%,31081664.94,30985523.32
AUR,96112.0,0.2727%,8.4,15.70%,8.0795,58469872.573183,85.50%,35346176.0,35250064.0
MO,95650.28000000119,0.1021%,71.54,4.27%,71.2242,8313066.823448,-21.64%,93813909.89,93718259.61
DXCM,94904.81000000238,0.2652%,58.57,-1.28%,59.5069,7032757.758522,33.39%,35883476.14,35788571.33
DASH,94560.86000000313,0.3328%,149.07,-5.25%,150.7271,6118651.19901,40.46%,28504174.19,28409613.33
LUMN,93778.0,0.0764%,9.4,12.71%,9.3146,18255580.798308,22.24%,122876540.0,122782762.0
358 HK,92000.0,0.2303%,0.0,0.00%,0.0,0.0,0.00%,40031401.0,39939401.0
6762 JP,91212.0,1.8603%,0.0,0.00%,0.0,0.0,0.00%,4994346.0,4903134.0
KEY,90907.96999999881,0.0988%,20.75,-2.63%,20.8726,7807694.641594,-3.74%,92122628.28,92031720.31
3939 HK,90700.0,0.1919%,0.0,0.00%,0.0,0.0,0.00%,47345960.0,47255260.0
HPE,90493.34000000358,0.1007%,32.07,3.89%,31.5066,27523481.21571,93.85%,89920450.21000001,89829956.87
CCEP,87783.0,0.7483%,91.42,-2.17%,91.5053,2458979.416086,34.81%,11819312.0,11731529.0
CHRS,87309.0,2.2591%,1.705,-12.56%,1.7195,2407283.739656,-35.17%,3952117.0,3864808.0
ISRG,86073.81000000238,0.3125%,432.27,2.91%,432.4454,1996719.908509,-50.49%,27626112.87,27540039.06
NOW,85928.50999999791,0.1400%,87.05,-4.85%,87.1647,22107022.356289,3.29%,61474570.0,61388641.49
ADP,85769.1400000006,0.2513%,208.63,-1.44%,208.2158,3251563.296355,43.87%,34214136.81,34128367.67
TRI,84874.0,0.7323%,82.03,-8.06%,82.4793,3254372.450396,78.69%,11674876.09,11590002.09
CTAS,84415.75,0.2881%,163.55,-0.68%,163.0187,1873449.871884,-8.87%,29389310.42,29304894.67
WDC,83377.91000000015,0.2704%,494.09,-4.21%,492.1211,5772757.342807,-42.40%,30914518.74,30831140.83
AEP,82951.23999999464,0.1642%,127.95,-2.10%,127.5538,15607555.760616,390.93%,50606694.94,50523743.7
772,82600.0,2.0319%,0.0,0.00%,0.0,0.0,0.00%,4147813.0,4065213.0
APP,82267.26999999955,0.3284%,453.53,-5.20%,459.2554,5615831.891514,22.93%,25133535.69,25051268.42
CDNS,82015.83999999985,0.3022%,354.55,-2.65%,354.3242,2321467.221189,-12.14%,27217982.04,27135966.2
ON,81342.86999999732,0.2106%,115.71,7.90%,114.4282,21549714.523541,122.46%,38701175.11,38619832.24
HBAN,80785.87999999523,0.0507%,15.35,-3.82%,15.4769,24787672.174111,40.36%,159373333.84,159292547.96
NXT AU,80719.0,0.8400%,0.0,0.00%,0.0,0.0,0.00%,9690677.0,9609958.0
700,80500.0,1.4045%,0.0,0.00%,0.0,0.0,0.00%,5812255.0,5731755.0
KO,79846.37000000477,0.0386%,80.26,2.03%,80.2803,12356954.768177,12.66%,206731819.03,206651972.66
SOUN,79693.0,0.4367%,8.42,-0.36%,8.312,28111620.175868,-21.06%,18329827.0,18250134.0
TER,78802.80999999866,0.5456%,363.38,-0.89%,361.8611,3628659.938842,-18.05%,14522355.45,14443552.64
PAYX,78662.83000000194,0.2629%,89.92,-4.22%,89.3358,5243419.871317,54.01%,30005509.71,29926846.88
SVC,77740.0,0.3455%,1.65,3.12%,1.6933,15573528.859837,83.45%,22576786.0,22499046.0
6752 JP,77308.0,1.8566%,0.0,0.00%,0.0,0.0,0.00%,4241194.0,4163886.0
MSTR,75271.0,0.4065%,178.03,-9.14%,179.1334,12480652.086106,-22.30%,18592935.0,18517664.0
RIO,74360.0,1.5243%,112.04,3.84%,111.7697,3076658.393801,20.39%,4952593.0,4878233.0
AMC,74300.0,0.4143%,1.33,-5.67%,1.3443,18446368.734223,-13.42%,18009168.46,17934868.46
002195,74200.0,1.8709%,0.0,0.00%,0.0,0.0,0.00%,4040188.0,3965988.0
INTU,73873.44999999925,0.3210%,371.71,-5.49%,374.6749,3494273.739283,115.37%,23084775.74,23010902.29
PM,73684.82000000775,0.0994%,187.91,3.18%,188.0971,4887340.96629,-30.35%,74195584.93,74121900.11
AUTO NO,72670.0,0.2760%,0.0,0.00%,0.0,0.0,0.00%,26405514.0,26332844.0
601179,72600.0,2.0628%,0.0,0.00%,0.0,0.0,0.00%,3592062.0,3519462.0
TSM,71379.0,0.3859%,399.8,-1.17%,398.7987,13127828.170775,-10.57%,18569742.0,18498363.0
IVN CN,71220.0,0.2292%,0.0,0.00%,0.0,0.0,0.00%,31139191.0,31067971.0
RIOT,71147.0,0.4229%,24.92,-1.66%,24.8127,14118051.754212,-24.52%,16893429.0,16822282.0
300433,70800.0,2.0087%,0.0,0.00%,0.0,0.0,0.00%,3595518.0,3524718.0
600703,70600.0,2.0211%,0.0,0.00%,0.0,0.0,0.00%,3563739.0,3493139.0
FCX,69819.65999999642,0.0931%,67.16,4.33%,67.559,17112423.986292,15.22%,75048836.03,74979016.37
IGO AU,69302.0,1.5719%,0.0,0.00%,0.0,0.0,0.00%,4478230.0,4408928.0
CRWD,68510.91999999806,0.3351%,562.57,3.75%,557.6453,2800856.113103,0.27%,20515169.18,20446658.26
CIFR,68371.0,0.4041%,21.24,4.73%,20.9665,30507928.467135,7.36%,16988878.0,16920507.0
COMP,68044.0,0.2950%,8.12,-7.31%,8.1635,11504550.496279,-16.27%,23134542.0,23066498.0
FFM AU,67020.0,0.2296%,0.0,0.00%,0.0,0.0,0.00%,29258082.0,29191062.0
CAG,66823.0700000003,0.1162%,14.09,1.15%,14.0067,12489732.507974,-9.18%,57593132.0,57526308.93
CDE,66328.0,0.0870%,19.74,-0.30%,19.8555,15164844.156932,-27.10%,76324481.0,76258153.0
NVTS,66276.0,0.4768%,21.17,-6.53%,20.8543,39381219.138675,-44.47%,13965557.0,13899281.0
MARA,66182.0,0.1243%,12.75,-4.78%,12.7277,30744306.97586,-38.19%,53293098.0,53226916.0
MP,66138.0,0.3904%,63.73,-5.46%,64.2243,6381300.704109,-12.11%,17005956.0,16939818.0
ROST,65859.12000000104,0.2645%,211.76,-1.30%,212.1501,3714803.426479,-32.47%,24967819.67,24901960.55
TFC,65382.81999999285,0.0773%,46.54,-2.98%,46.7795,12525713.021272,91.25%,84655483.78999999,84590100.97
RECV3 BZ,65200.0,1.0876%,0.0,0.00%,0.0,0.0,0.00%,6060300.0,5995100.0
SNAP,65042.0,0.4263%,5.61,-2.43%,5.5385,41460331.158958,-10.96%,15321356.0,15256314.0
ALAB,64871.0,0.8081%,224.09,8.07%,218.656,6415600.92532,14.25%,8092114.0,8027243.0
PFE,63957.060000002384,0.0217%,25.96,0.58%,25.8989,39419955.603944,-9.50%,294191341.87,294127384.81
ENTG,63044.0,0.4624%,145.04,-2.76%,145.0503,2369419.43609,-25.02%,13697839.0,13634795.0
CMG,62714.75,0.0803%,32.11,0.60%,32.1923,13237170.631454,-29.01%,78206314.67,78143599.92
RMBS,62217.0,0.4626%,134.85,0.25%,133.9735,1788123.096843,-9.78%,13512304.0,13450087.0
CL,62178.69999999553,0.1235%,87.87,1.30%,87.3961,5590963.450284,27.11%,50420498.44,50358319.74
KOPN,61981.0,0.4273%,5.02,1.01%,5.0787,13151566.951686,-3.75%,14568765.0,14506784.0
CCL,61835.409999996424,0.0840%,25.03,-1.61%,24.9365,23074139.050506,-38.04%,73663953.85,73602118.44
002738 C2,61600.0,1.8635%,0.0,0.00%,0.0,0.0,0.00%,3367156.0,3305556.0
EA,61502.97000000253,0.2169%,200.18,-0.02%,200.016,2184329.332411,-7.95%,28414003.19,28352500.22
OPK,61010.0,0.3335%,1.11,-0.89%,1.1075,1729829.141096,6.39%,18355993.0,18294983.0
MA,60914.0,0.1421%,490.64,-1.44%,492.7526,3322778.115707,-16.09%,42932994.81,42872080.81
CEG,60682.91000000015,0.2123%,274.89,-8.28%,275.3586,6653711.925182,6.05%,28643592.6,28582909.69
SQM,60680.0,2.1609%,91.62,-1.93%,91.9692,917265.360391,-32.35%,2868760.0,2808080.0
GM,60385.14999999851,0.1193%,75.81,0.69%,76.2294,8101646.043363,27.25%,50672351.44,50611966.29
WDAY,60362.199999999255,0.3144%,116.5,-4.05%,115.1497,5157370.53244,39.03%,19260231.62,19199869.42
2577,60300.0,2.0604%,0.0,0.00%,0.0,0.0,0.00%,2986888.0,2926588.0
MAR,59828.91000000015,0.3559%,350.19,-0.89%,350.2964,1387848.108203,-19.74%,16870537.23,16810708.32
WULF,59808.0,0.3475%,23.12,-1.07%,23.0459,21977956.194915,-12.88%,17272838.0,17213030.0
HL,59737.0,0.0643%,21.05,1.84%,20.829,15390260.658071,-39.29%,92895815.0,92836078.0
CS CN,59660.0,0.2292%,0.0,0.00%,0.0,0.0,0.00%,26092754.0,26033094.0
ADSK,59375.800000000745,0.3053%,231.03,-2.13%,229.2103,1742205.949093,-9.58%,19507311.87,19447936.07
VICI,58915.62999999523,0.0723%,28.21,-2.46%,28.2198,7215250.520211,-4.48%,81599741.55,81540825.92
ERIC,58560.0,1.7455%,12.53,0.32%,12.3689,9718871.414469,-10.60%,3413465.0,3354905.0
RGTI,58156.0,0.4050%,18.415,-10.21%,18.44,27158551.464433,-39.13%,14417279.0,14359123.0
9626,58060.0,2.0289%,0.0,0.00%,0.0,0.0,0.00%,2919740.0,2861680.0
BYND,58021.0,0.3685%,0.7804,-3.49%,0.7781,34030723.290685,-34.33%,15804055.0,15746034.0
1385,58000.0,2.0153%,0.0,0.00%,0.0,0.0,0.00%,2935964.0,2877964.0
DOC,57581.02000000328,0.0863%,19.55,-1.06%,19.4833,10299360.943543,21.63%,66811884.78,66754303.76
BTBT,57571.0,0.2677%,2.03,-5.58%,2.0088,27452408.526981,-53.76%,21559746.0,21502175.0
6613,57400.0,2.0465%,0.0,0.00%,0.0,0.0,0.00%,2862230.0,2804830.0
SNPS,56427.01999999955,0.3073%,509.28,-1.34%,507.3933,1335472.459312,1.93%,18419538.44,18363111.42
BK,56321.94999999553,0.1250%,134.99,1.89%,134.9347,4098112.087228,13.64%,45106272.44,45049950.49
GEN,55482.640000000596,0.1132%,23.29,3.97%,23.0624,12484178.288323,36.92%,49048043.04,48992560.4
INTB3 BZ,54400.0,1.0424%,0.0,0.00%,0.0,0.0,0.00%,5273000.0,5218600.0
KKR,53920.009999997914,0.1330%,97.43,-2.04%,97.8507,4936025.823803,-6.73%,40584622.47,40530702.46
ALB,53912.52999999933,0.4100%,200.94,-4.31%,201.3611,1863674.058681,-33.71%,13203811.52,13149898.99
OM CN,53840.0,0.2301%,0.0,0.00%,0.0,0.0,0.00%,23449297.0,23395457.0
HPQ,53766.409999996424,0.0598%,21.26,-1.89%,21.3795,12318235.08361,-44.50%,89892056.08,89838289.67
